check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-20T06:42:55.730310+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-20T06:42:55.730332+05:30
tls,pass,TLS certificate valid,,2026-09-20T06:42:56.730129+05:30
http,pass,Probe 1: HTTP 200 at https://ngja.gov.lk/,https://ngja.gov.lk/,2026-09-20T06:43:21.165108+05:30
http,pass,Probe 2: HTTP 200 at https://ngja.gov.lk/,http://ngja.gov.lk/,2026-09-20T06:43:21.165125+05:30
http,pass,Probe 3: HTTP 200 at https://ngja.gov.lk/,https://ngja.gov.lk/,2026-09-20T06:43:21.165129+05:30
http,pass,Probe 4: HTTP 200 at https://ngja.gov.lk/,http://ngja.gov.lk/,2026-09-20T06:43:21.165133+05:30
http,pass,Probe 5: HTTP 200 at https://ngja.gov.lk/business_services/licences/,https://ngja.gov.lk/business_services/licences/,2026-09-20T06:43:21.165136+05:30
http,pass,Probe 6: HTTP 200 at https://ngja.gov.lk/contact/,https://ngja.gov.lk/contact/,2026-09-20T06:43:21.165139+05:30
http,pass,Probe 7: HTTP 200 at https://ngja.gov.lk/enforcement_act/enforcement-activities-of-the-division/,https://ngja.gov.lk/enforcement_act/enforcement-activities-of-the-division/,2026-09-20T06:43:21.165141+05:30
http,pass,Probe 8: HTTP 200 at https://ngja.gov.lk/services/,https://ngja.gov.lk/services/,2026-09-20T06:43:21.165144+05:30
http,pass,Probe 9: HTTP 200 at https://ngja.gov.lk/business_services/gem-testing-and-valuation/,https://ngja.gov.lk/business_services/gem-testing-and-valuation/,2026-09-20T06:43:21.165146+05:30
http,pass,Probe 10: HTTP 200 at https://ngja.gov.lk/business_services/jewellery-testing-and-valuation/,https://ngja.gov.lk/business_services/jewellery-testing-and-valuation/,2026-09-20T06:43:21.165149+05:30
http,pass,Probe 11: HTTP 200 at https://ngja.gov.lk/business_services/minning-consultancy/,https://ngja.gov.lk/business_services/minning-consultancy/,2026-09-20T06:43:21.165152+05:30
http,pass,Probe 12: HTTP 200 at https://ngja.gov.lk/,https://ngja.gov.lk/en/,2026-09-20T06:43:21.165154+05:30
http,pass,Probe 13: HTTP 200 at https://ngja.gov.lk/si/,https://ngja.gov.lk/si/,2026-09-20T06:43:21.165157+05:30
http,pass,Probe 14: HTTP 200 at https://ngja.gov.lk/ta/,https://ngja.gov.lk/ta/,2026-09-20T06:43:21.165159+05:30
phone,pass,Published phone: +94) 112 390 649(,https://ngja.gov.lk/,
phone,pass,Published phone: +94112390645,https://ngja.gov.lk/,
phone,pass,Published phone: +94) 112 390 645 -,https://ngja.gov.lk/,
email,pass,Published email: info@ngja.gov.lk,https://ngja.gov.lk/,
postal_address,pass,"Published postal address: Authority No 260,RTFC & WMC Building, Lake Drive, Colombo 05, Sri Lanka",https://ngja.gov.lk/,
named_responsibility,pass,Published named responsibility: director,https://ngja.gov.lk/,
phone,pass,Published phone: +94) 112 390 649(,https://ngja.gov.lk/,
phone,pass,Published phone: +94112390645,https://ngja.gov.lk/,
phone,pass,Published phone: +94) 112 390 645 -,https://ngja.gov.lk/,
email,pass,Published email: info@ngja.gov.lk,https://ngja.gov.lk/,
postal_address,pass,"Published postal address: Authority No 260,RTFC & WMC Building, Lake Drive, Colombo 05, Sri Lanka",https://ngja.gov.lk/,
named_responsibility,pass,Published named responsibility: director,https://ngja.gov.lk/,
phone,pass,Published phone: +94) 112 390 649(,https://ngja.gov.lk/,
phone,pass,Published phone: +94112390645,https://ngja.gov.lk/,
phone,pass,Published phone: +94) 112 390 645 -,https://ngja.gov.lk/,
email,pass,Published email: info@ngja.gov.lk,https://ngja.gov.lk/,
postal_address,pass,"Published postal address: Authority No 260,RTFC & WMC Building, Lake Drive, Colombo 05, Sri Lanka",https://ngja.gov.lk/,
