check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-21T06:33:41.760211+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-21T06:33:41.760227+05:30
tls,pass,TLS certificate valid,,2026-09-21T06:33:42.170304+05:30
http,pass,Probe 1: HTTP 200 at https://www.emb-havana.gov.lk/en,https://emb-havana.gov.lk/,2026-09-21T06:34:26.528738+05:30
http,pass,Probe 2: HTTP 200 at https://www.emb-havana.gov.lk/en,http://emb-havana.gov.lk/,2026-09-21T06:34:26.528757+05:30
http,pass,Probe 3: HTTP 200 at https://www.emb-havana.gov.lk/en,https://emb-havana.gov.lk/,2026-09-21T06:34:26.528762+05:30
http,pass,Probe 4: HTTP 200 at https://www.emb-havana.gov.lk/en,http://emb-havana.gov.lk/,2026-09-21T06:34:26.528765+05:30
http,pass,Probe 5: HTTP 200 at https://www.emb-havana.gov.lk/en/contact,https://www.emb-havana.gov.lk/en/contact,2026-09-21T06:34:26.528768+05:30
http,pass,Probe 6: HTTP 200 at https://www.emb-havana.gov.lk/en/appointment?serviceId=6a8537e2c53da0f59bce8d2c,https://emb-havana.gov.lk/en/appointment?serviceId=6a8537e2c53da0f59bce8d2c,2026-09-21T06:34:26.528771+05:30
http,pass,Probe 7: HTTP 200 at https://www.emb-havana.gov.lk/en/appointment?serviceId=6a85323fc53da0f59bce7d9b,https://emb-havana.gov.lk/en/appointment?serviceId=6a85323fc53da0f59bce7d9b,2026-09-21T06:34:26.528774+05:30
http,pass,Probe 8: HTTP 200 at https://www.emb-havana.gov.lk/en/appointment?serviceId=6a8537d2e2cc9e022edde4b0,https://emb-havana.gov.lk/en/appointment?serviceId=6a8537d2e2cc9e022edde4b0,2026-09-21T06:34:26.528777+05:30
http,pass,Probe 9: HTTP 200 at https://www.emb-havana.gov.lk/en/appointment?serviceId=6a8537fce2cc9e022edde52d,https://emb-havana.gov.lk/en/appointment?serviceId=6a8537fce2cc9e022edde52d,2026-09-21T06:34:26.528780+05:30
http,pass,Probe 10: HTTP 200 at https://www.emb-havana.gov.lk/en/appointment?serviceId=6a8532f0c53da0f59bce81c2,https://emb-havana.gov.lk/en/appointment?serviceId=6a8532f0c53da0f59bce81c2,2026-09-21T06:34:26.528783+05:30
http,pass,Probe 11: HTTP 200 at https://www.emb-havana.gov.lk/en/appointment?serviceId=6a8539acc53da0f59bce8f5e,https://emb-havana.gov.lk/en/appointment?serviceId=6a8539acc53da0f59bce8f5e,2026-09-21T06:34:26.528786+05:30
http,pass,Probe 12: HTTP 200 at https://www.emb-havana.gov.lk/en/allPosts?category=News,https://www.emb-havana.gov.lk/en/allPosts?category=News,2026-09-21T06:34:26.528789+05:30
http,pass,Probe 13: HTTP 200 at https://www.emb-havana.gov.lk/en/posts/6a8570d6e2cc9e022ede65a0,https://www.emb-havana.gov.lk/posts/6a8570d6e2cc9e022ede65a0,2026-09-21T06:34:26.528792+05:30
http,pass,Probe 14: HTTP 200 at https://www.emb-havana.gov.lk/en/posts/6a853c19e2cc9e022edde93e,https://www.emb-havana.gov.lk/posts/6a853c19e2cc9e022edde93e,2026-09-21T06:34:26.528794+05:30
phone,pass,Published phone: +5372042562,https://www.emb-havana.gov.lk/en,
phone,pass,Published phone: 0247472946,https://www.emb-havana.gov.lk/en,
email,pass,Published email: slemb.havana@mfa.gov.lk,https://www.emb-havana.gov.lk/en,
email,pass,Published email: slemb.havana@mfa.gov.lk,https://www.emb-havana.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-havana.gov.lk/en,
postal_address,pass,"Published postal address: 5ta Avenida, e/30 y 32 # 3004, Miramar, Havana, Cuba. Tel: +53 72042562 , +53 72141125 Email: slemb.havana@mfa.gov.lk Re",https://www.emb-havana.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-havana.gov.lk/en,
phone,pass,Published phone: +5372042562,https://www.emb-havana.gov.lk/en,
phone,pass,Published phone: 0247472946,https://www.emb-havana.gov.lk/en,
email,pass,Published email: slemb.havana@mfa.gov.lk,https://www.emb-havana.gov.lk/en,
email,pass,Published email: slemb.havana@mfa.gov.lk,https://www.emb-havana.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-havana.gov.lk/en,
postal_address,pass,"Published postal address: 5ta Avenida, e/30 y 32 # 3004, Miramar, Havana, Cuba. Tel: +53 72042562 , +53 72141125 Email: slemb.havana@mfa.gov.lk Re",https://www.emb-havana.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-havana.gov.lk/en,
phone,pass,Published phone: +5372042562,https://www.emb-havana.gov.lk/en,
phone,pass,Published phone: 0247472946,https://www.emb-havana.gov.lk/en,
email,pass,Published email: slemb.havana@mfa.gov.lk,https://www.emb-havana.gov.lk/en,
email,pass,Published email: slemb.havana@mfa.gov.lk,https://www.emb-havana.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-havana.gov.lk/en,
postal_address,pass,"Published postal address: 5ta Avenida, e/30 y 32 # 3004, Miramar, Havana, Cuba. Tel: +53 72042562 , +53 72141125 Email: slemb.havana@mfa.gov.lk Re",https://www.emb-havana.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-havana.gov.lk/en,
phone,pass,Published phone: +5372042562,https://www.emb-havana.gov.lk/en,
phone,pass,Published phone: 0247472946,https://www.emb-havana.gov.lk/en,
email,pass,Published email: slemb.havana@mfa.gov.lk,https://www.emb-havana.gov.lk/en,
email,pass,Published email: slemb.havana@mfa.gov.lk,https://www.emb-havana.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-havana.gov.lk/en,
postal_address,pass,"Published postal address: 5ta Avenida, e/30 y 32 # 3004, Miramar, Havana, Cuba. Tel: +53 72042562 , +53 72141125 Email: slemb.havana@mfa.gov.lk Re",https://www.emb-havana.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-havana.gov.lk/en,
phone,pass,Published phone: +5372042562,https://www.emb-havana.gov.lk/en/contact,
phone,pass,Published phone: 0247472946,https://www.emb-havana.gov.lk/en/contact,
email,pass,Published email: slemb.havana@mfa.gov.lk,https://www.emb-havana.gov.lk/en/contact,
email,pass,Published email: john@example.com,https://www.emb-havana.gov.lk/en/contact,
postal_address,pass,"Published postal address: Line 2\"",\""validation_dob_future\"":\""Date of birth cannot be in the future\"",\""validation_email_valid\"":\""Please enter a",https://www.emb-havana.gov.lk/en/contact,
