check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-21T06:17:48.539604+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-21T06:17:48.539616+05:30
tls,pass,TLS certificate valid,,2026-09-21T06:17:49.280842+05:30
http,pass,Probe 1: HTTP 200 at https://gwu.ac.lk/,https://gwu.ac.lk/,2026-09-21T06:18:08.271352+05:30
http,pass,Probe 2: HTTP 200 at https://gwu.ac.lk/,http://gwu.ac.lk/,2026-09-21T06:18:08.271369+05:30
http,pass,Probe 3: HTTP 200 at https://gwu.ac.lk/,https://gwu.ac.lk/,2026-09-21T06:18:08.271374+05:30
http,pass,Probe 4: HTTP 200 at https://gwu.ac.lk/,http://gwu.ac.lk/,2026-09-21T06:18:08.271382+05:30
http,pass,Probe 5: HTTP 200 at https://gwu.ac.lk/index.php,https://gwu.ac.lk/index.php,2026-09-21T06:18:08.271385+05:30
http,pass,Probe 6: HTTP 200 at https://gwu.ac.lk/index.php/students,https://gwu.ac.lk/index.php/students,2026-09-21T06:18:08.271388+05:30
http,pass,Probe 7: HTTP 200 at https://gwu.ac.lk/index.php/faculty-staff,https://gwu.ac.lk/index.php/faculty-staff,2026-09-21T06:18:08.271391+05:30
http,pass,Probe 8: HTTP 200 at https://gwu.ac.lk/index.php/alumni,https://gwu.ac.lk/index.php/alumni,2026-09-21T06:18:08.271393+05:30
http,pass,Probe 9: HTTP 200 at https://gwu.ac.lk/index.php/component/sppagebuilder/?view=page&id=446,https://gwu.ac.lk/index.php/component/sppagebuilder/?view=page&id=446,2026-09-21T06:18:08.271415+05:30
http,pass,Probe 10: HTTP 200 at https://gwu.ac.lk/index.php/component/sppagebuilder/?view=page&id=54,https://gwu.ac.lk/index.php/component/sppagebuilder/?view=page&id=54,2026-09-21T06:18:08.271419+05:30
http,pass,Probe 11: HTTP 200 at https://gwu.ac.lk/library/,https://gwu.ac.lk/library/,2026-09-21T06:18:08.271422+05:30
http,pass,Probe 12: HTTP 200 at https://gwu.ac.lk/index.php/component/sppagebuilder/?view=page&id=448,https://gwu.ac.lk/index.php/component/sppagebuilder/?view=page&id=448,2026-09-21T06:18:08.271425+05:30
http,pass,Probe 13: HTTP 200 at https://gwu.ac.lk/index.php/component/sppagebuilder/?view=page&id=134,https://gwu.ac.lk/index.php/component/sppagebuilder/?view=page&id=134,2026-09-21T06:18:08.271427+05:30
http,pass,Probe 14: HTTP 200 at https://gwu.ac.lk/index.php/component/sppagebuilder/?view=page&id=255,https://gwu.ac.lk/index.php/component/sppagebuilder/?view=page&id=255,2026-09-21T06:18:08.271430+05:30
phone,pass,Published phone: 0931284640 .,https://gwu.ac.lk/,
phone,pass,Published phone: 0547676443,https://gwu.ac.lk/,
