check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-19T06:30:57.567393+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-19T06:30:57.567417+05:30
tls,pass,TLS certificate valid,,2026-09-19T06:30:58.472610+05:30
http,pass,Probe 1: HTTP 200 at https://www.cg-losangeles.gov.lk/en,https://cg-losangeles.gov.lk/,2026-09-19T06:31:33.654911+05:30
http,pass,Probe 2: HTTP 200 at https://www.cg-losangeles.gov.lk/en,http://cg-losangeles.gov.lk/,2026-09-19T06:31:33.654934+05:30
http,pass,Probe 3: HTTP 200 at https://www.cg-losangeles.gov.lk/en,https://cg-losangeles.gov.lk/,2026-09-19T06:31:33.654938+05:30
http,pass,Probe 4: HTTP 200 at https://www.cg-losangeles.gov.lk/en,http://cg-losangeles.gov.lk/,2026-09-19T06:31:33.654941+05:30
http,pass,Probe 5: HTTP 200 at https://www.cg-losangeles.gov.lk/en/contact,https://www.cg-losangeles.gov.lk/en/contact,2026-09-19T06:31:33.654944+05:30
http,pass,Probe 6: HTTP 200 at https://www.cg-losangeles.gov.lk/en/other-services,https://cg-losangeles.gov.lk/en/other-services,2026-09-19T06:31:33.654947+05:30
http,pass,Probe 7: HTTP 200 at https://www.cg-losangeles.gov.lk/en/other-services,https://www.cg-losangeles.gov.lk/en/other-services,2026-09-19T06:31:33.654949+05:30
http,pass,Probe 8: HTTP 200 at https://www.cg-losangeles.gov.lk/en/consular-fees,https://www.cg-losangeles.gov.lk/en/consular-fees,2026-09-19T06:31:33.654952+05:30
http,pass,Probe 9: HTTP 200 at https://www.cg-losangeles.gov.lk/en/srilanka-government-tenders,https://www.cg-losangeles.gov.lk/en/srilanka-government-tenders,2026-09-19T06:31:33.654954+05:30
http,pass,Probe 10: HTTP 200 at https://www.cg-losangeles.gov.lk/en/application-forms,https://www.cg-losangeles.gov.lk/en/application-forms,2026-09-19T06:31:33.654956+05:30
http,pass,Probe 11: HTTP 200 at https://www.cg-losangeles.gov.lk/en/appointment,https://www.cg-losangeles.gov.lk/en/appointment,2026-09-19T06:31:33.654959+05:30
http,pass,Probe 12: HTTP 200 at https://www.cg-losangeles.gov.lk/en/appointment?serviceId=6a8bad6ad2201824b0fa20b3,https://cg-losangeles.gov.lk/en/appointment?serviceId=6a8bad6ad2201824b0fa20b3,2026-09-19T06:31:33.654961+05:30
http,pass,Probe 13: HTTP 200 at https://www.cg-losangeles.gov.lk/en/appointment?page=1&serviceId=6a85a15de2cc9e022edef0c7,https://cg-losangeles.gov.lk/en/appointment?page=1&serviceId=6a85a15de2cc9e022edef0c7,2026-09-19T06:31:33.654963+05:30
http,pass,Probe 14: HTTP 200 at https://www.cg-losangeles.gov.lk/en/appointment?page=1&serviceId=6a859cb8e2cc9e022edee2ce,https://cg-losangeles.gov.lk/en/appointment?page=1&serviceId=6a859cb8e2cc9e022edee2ce,2026-09-19T06:31:33.654965+05:30
phone,pass,Published phone: 094-4724-820,https://www.cg-losangeles.gov.lk/en,
phone,pass,Published phone: 01-3776-4949-,https://www.cg-losangeles.gov.lk/en,
phone,pass,Published phone: +12133870210,https://www.cg-losangeles.gov.lk/en,
email,pass,Published email: slcg.losangeles@mfa.gov.lk,https://www.cg-losangeles.gov.lk/en,
email,pass,Published email: john@example.com,https://www.cg-losangeles.gov.lk/en,
postal_address,pass,"Published postal address: Consulate General of Sri Lanka 3250 Wilshire Blvd., Suite #2180 Los Angeles, CA 90010 USA Facebook Important Contact Num",https://www.cg-losangeles.gov.lk/en,
