check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-21T06:11:45.514613+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-21T06:11:45.514636+05:30
tls,pass,TLS certificate valid,,2026-09-21T06:11:45.561501+05:30
http,pass,Probe 1: HTTP 200 at https://jrjc.lk/,https://jrjc.lk/,2026-09-21T06:14:34.016140+05:30
http,pass,Probe 2: HTTP 200 at https://jrjc.lk/,http://jrjc.lk/,2026-09-21T06:14:34.016156+05:30
http,pass,Probe 3: HTTP 200 at https://jrjc.lk/,https://jrjc.lk/,2026-09-21T06:14:34.016161+05:30
http,pass,Probe 4: HTTP 200 at https://jrjc.lk/,http://jrjc.lk/,2026-09-21T06:14:34.016164+05:30
http,pass,Probe 5: HTTP 200 at https://jrjc.lk/cart/,https://jrjc.lk/cart/,2026-09-21T06:14:34.016167+05:30
http,pass,Probe 6: HTTP 200 at https://jrjc.lk/about-j-r-jayewardene/,https://jrjc.lk/about-j-r-jayewardene/,2026-09-21T06:14:34.016169+05:30
http,pass,Probe 7: HTTP 200 at https://jrjc.lk/library-book-list/,https://jrjc.lk/library-book-list/,2026-09-21T06:14:34.016172+05:30
http,pass,Probe 8: HTTP 200 at https://jrjc.lk/museum/,https://jrjc.lk/museum/,2026-09-21T06:14:34.016175+05:30
http,pass,Probe 9: HTTP 200 at https://jrjc.lk/japanese-museum/,https://jrjc.lk/japanese-museum/,2026-09-21T06:14:34.016178+05:30
http,pass,Probe 10: HTTP 200 at https://jrjc.lk/ryugen-garden/,https://jrjc.lk/ryugen-garden/,2026-09-21T06:14:34.016180+05:30
http,pass,Probe 11: HTTP 200 at https://jrjc.lk/event-booking/,https://jrjc.lk/event-booking/,2026-09-21T06:14:34.016183+05:30
http,pass,Probe 12: HTTP 200 at https://jrjc.lk/about-us/,https://jrjc.lk/about-us/,2026-09-21T06:14:34.016186+05:30
http,pass,Probe 13: HTTP 200 at https://jrjc.lk/notices/,https://jrjc.lk/notices/,2026-09-21T06:14:34.016189+05:30
http,pass,Probe 14: HTTP 200 at https://jrjc.lk/product/the-j-r-i-disliked/,https://jrjc.lk/product/the-j-r-i-disliked/,2026-09-21T06:14:34.016191+05:30
phone,pass,Published phone: 0539140313,https://jrjc.lk/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/,
fees_and_payment,pass,Published fees and payment: රු 250,https://jrjc.lk/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/,
fees_and_payment,pass,Published fees and payment: රු 250,https://jrjc.lk/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/,
fees_and_payment,pass,Published fees and payment: රු 250,https://jrjc.lk/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/,
fees_and_payment,pass,Published fees and payment: රු 250,https://jrjc.lk/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/cart/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/cart/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/cart/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/cart/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/cart/,
named_responsibility,pass,Published named responsibility: department,https://jrjc.lk/cart/,
fees_and_payment,pass,Published fees and payment: RS00,https://jrjc.lk/cart/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/about-j-r-jayewardene/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/about-j-r-jayewardene/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/about-j-r-jayewardene/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/about-j-r-jayewardene/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/about-j-r-jayewardene/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/library-book-list/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/library-book-list/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/library-book-list/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/library-book-list/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/library-book-list/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/museum/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/museum/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/museum/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/museum/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/museum/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/japanese-museum/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/japanese-museum/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/japanese-museum/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/japanese-museum/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/japanese-museum/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/ryugen-garden/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/ryugen-garden/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/ryugen-garden/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/ryugen-garden/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/ryugen-garden/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/event-booking/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/event-booking/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/event-booking/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/event-booking/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/event-booking/,
fees_and_payment,pass,Published fees and payment: Rs.61,https://jrjc.lk/event-booking/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/about-us/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/about-us/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/about-us/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/about-us/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/about-us/,
named_responsibility,pass,Published named responsibility: director,https://jrjc.lk/about-us/,
fees_and_payment,pass,"Published fees and payment: rs,",https://jrjc.lk/about-us/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/notices/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/notices/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/notices/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/notices/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/notices/,
phone,pass,Published phone: 0539140313,https://jrjc.lk/product/the-j-r-i-disliked/,
phone,pass,Published phone: 0000000000,https://jrjc.lk/product/the-j-r-i-disliked/,
phone,pass,Published phone: 0954586231,https://jrjc.lk/product/the-j-r-i-disliked/,
phone,pass,Published phone: 0212707519,https://jrjc.lk/product/the-j-r-i-disliked/,
phone,pass,Published phone: 0000008180,https://jrjc.lk/product/the-j-r-i-disliked/,
fees_and_payment,pass,Published fees and payment: රු 250,https://jrjc.lk/product/the-j-r-i-disliked/,
page_text,pass,Substantive page content: 6860 visible characters across 14 pages,https://jrjc.lk/,
