check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-22T06:14:04.659141+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-22T06:14:04.659163+05:30
tls,pass,TLS certificate valid,,2026-09-22T06:14:05.149171+05:30
http,pass,Probe 1: HTTP 200 at https://uom.lk/,https://uom.lk/,2026-09-22T06:14:27.836105+05:30
http,pass,Probe 2: HTTP 200 at https://uom.lk/,http://uom.lk/,2026-09-22T06:14:27.836123+05:30
http,pass,Probe 3: HTTP 200 at https://uom.lk/,https://uom.lk/,2026-09-22T06:14:27.836128+05:30
http,pass,Probe 4: HTTP 200 at https://uom.lk/,http://uom.lk/,2026-09-22T06:14:27.836132+05:30
http,pass,Probe 5: HTTP 200 at https://uom.lk/contact,https://uom.lk/contact,2026-09-22T06:14:27.836135+05:30
http,pass,Probe 6: HTTP 200 at https://uom.lk/university_news/academic-members-department-chemical-and-process-engineering-honoured-presidents,https://uom.lk/university_news/academic-members-department-chemical-and-process-engineering-honoured-presidents,2026-09-22T06:14:27.836138+05:30
http,pass,Probe 7: HTTP 200 at https://uom.lk/student-portal,https://uom.lk/student-portal,2026-09-22T06:14:27.836141+05:30
http,pass,Probe 8: HTTP 200 at https://uom.lk/staff-portal,https://uom.lk/staff-portal,2026-09-22T06:14:27.836144+05:30
http,pass,Probe 9: HTTP 200 at https://uom.lk/legacy,https://uom.lk/legacy,2026-09-22T06:14:27.836146+05:30
http,pass,Probe 10: HTTP 200 at https://uom.lk,https://uom.lk,2026-09-22T06:14:27.836149+05:30
http,pass,Probe 11: HTTP 200 at https://uom.lk/courses,https://uom.lk/courses,2026-09-22T06:14:27.836152+05:30
http,pass,Probe 12: HTTP 200 at https://uom.lk/uom-research,https://uom.lk/uom-research,2026-09-22T06:14:27.836155+05:30
http,pass,Probe 13: HTTP 200 at https://uom.lk/people,https://uom.lk/people,2026-09-22T06:14:27.836158+05:30
http,pass,Probe 14: HTTP 200 at https://uom.lk/about-site,https://uom.lk/about-site,2026-09-22T06:14:27.836160+05:30
email,pass,Published email: admissions@uom.lk,https://uom.lk/,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/,
fees_and_payment,pass,"Published fees and payment: rs,",https://uom.lk/,
email,pass,Published email: admissions@uom.lk,https://uom.lk/,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/,
fees_and_payment,pass,"Published fees and payment: rs,",https://uom.lk/,
email,pass,Published email: admissions@uom.lk,https://uom.lk/,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/,
fees_and_payment,pass,"Published fees and payment: rs,",https://uom.lk/,
email,pass,Published email: admissions@uom.lk,https://uom.lk/,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/,
fees_and_payment,pass,"Published fees and payment: rs,",https://uom.lk/,
phone,pass,Published phone: +94 112 640 051 ,https://uom.lk/contact,
phone,pass,Published phone: +94 112 650 301 ,https://uom.lk/contact,
postal_address,pass,Published postal address: University of Moratuwa Bandaranayake Mawatha Moratuwa 10400 Telephone +94 112 640 051 +94 112 650 301 Email info [AT] uo,https://uom.lk/contact,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/contact,
phone,pass,Published phone: +94011265030,https://uom.lk/university_news/academic-members-department-chemical-and-process-engineering-honoured-presidents,
phone,pass,Published phone: +94011264005,https://uom.lk/university_news/academic-members-department-chemical-and-process-engineering-honoured-presidents,
phone,pass,Published phone: +94112650622 ,https://uom.lk/university_news/academic-members-department-chemical-and-process-engineering-honoured-presidents,
postal_address,pass,"Published postal address: University of Moratuwa, Bandaranayake Mawatha, Moratuwa 10400 Copyright © 2024 University of Moratuwa. All rights Reserv",https://uom.lk/university_news/academic-members-department-chemical-and-process-engineering-honoured-presidents,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/university_news/academic-members-department-chemical-and-process-engineering-honoured-presidents,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/student-portal,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/staff-portal,
phone,pass,Published phone: +94011265030,https://uom.lk/legacy,
phone,pass,Published phone: +94011264005,https://uom.lk/legacy,
phone,pass,Published phone: +94112650622 ,https://uom.lk/legacy,
postal_address,pass,"Published postal address: University of Moratuwa, Bandaranayake Mawatha, Moratuwa 10400 Copyright © 2024 University of Moratuwa. All rights Reserv",https://uom.lk/legacy,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/legacy,
email,pass,Published email: admissions@uom.lk,https://uom.lk,
named_responsibility,pass,Published named responsibility: director,https://uom.lk,
fees_and_payment,pass,"Published fees and payment: rs,",https://uom.lk,
phone,pass,Published phone: +94011265030,https://uom.lk/courses,
phone,pass,Published phone: +94011264005,https://uom.lk/courses,
phone,pass,Published phone: +94112650622 ,https://uom.lk/courses,
postal_address,pass,"Published postal address: University of Moratuwa, Bandaranayake Mawatha, Moratuwa 10400 Copyright © 2024 University of Moratuwa. All rights Reserv",https://uom.lk/courses,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/courses,
fees_and_payment,pass,Published fees and payment: RS9,https://uom.lk/courses,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/uom-research,
email,pass,Published email: registrar@uom.lk,https://uom.lk/people,
email,pass,Published email: dean-it@uom.lk,https://uom.lk/people,
email,pass,Published email: pilapitiyas@uom.lk,https://uom.lk/people,
email,pass,Published email: bursar@uom.lk,https://uom.lk/people,
email,pass,Published email: dean-archi@uom.lk,https://uom.lk/people,
email,pass,Published email: gopurar@uom.lk,https://uom.lk/people,
email,pass,Published email: udayanga@uom.lk,https://uom.lk/people,
email,pass,Published email: sajeewakr@uom.lk,https://uom.lk/people,
email,pass,Published email: thanujas@uom.lk,https://uom.lk/people,
email,pass,Published email: dean-fgs@uom.lk,https://uom.lk/people,
email,pass,Published email: dean-eng@uom.lk,https://uom.lk/people,
email,pass,Published email: dean-med@uom.lk,https://uom.lk/people,
email,pass,Published email: dvc@uom.lk,https://uom.lk/people,
email,pass,Published email: dishan@uom.lk,https://uom.lk/people,
email,pass,Published email: dileeka@uom.lk,https://uom.lk/people,
email,pass,Published email: gayithri@uom.lk,https://uom.lk/people,
email,pass,Published email: ysandanayake@uom.lk,https://uom.lk/people,
email,pass,Published email: dean-fob@uom.lk,https://uom.lk/people,
email,pass,Published email: nayanig@uom.lk,https://uom.lk/people,
email,pass,Published email: manatunge@uom.lk,https://uom.lk/people,
email,pass,Published email: librarian@uom.lk,https://uom.lk/people,
email,pass,Published email: vc@uom.lk,https://uom.lk/people,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/people,
named_responsibility,pass,Published named responsibility: director,https://uom.lk/about-site,
