check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-19T06:30:41.483283+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-19T06:30:41.483302+05:30
tls,pass,TLS certificate valid,,2026-09-19T06:30:42.083883+05:30
http,pass,Probe 1: HTTP 200 at https://www.hc-ottawa.gov.lk/en,https://hc-ottawa.gov.lk/,2026-09-19T06:31:17.118002+05:30
http,pass,Probe 2: HTTP 200 at https://www.hc-ottawa.gov.lk/en,http://hc-ottawa.gov.lk/,2026-09-19T06:31:17.118025+05:30
http,pass,Probe 3: HTTP 200 at https://www.hc-ottawa.gov.lk/en,https://hc-ottawa.gov.lk/,2026-09-19T06:31:17.118029+05:30
http,pass,Probe 4: HTTP 200 at https://www.hc-ottawa.gov.lk/en,http://hc-ottawa.gov.lk/,2026-09-19T06:31:17.118032+05:30
http,pass,Probe 5: HTTP 200 at https://www.hc-ottawa.gov.lk/en/contact,https://www.hc-ottawa.gov.lk/en/contact,2026-09-19T06:31:17.118034+05:30
http,pass,Probe 6: HTTP 200 at https://www.hc-ottawa.gov.lk/en/visa-application-service,https://hc-ottawa.gov.lk/en/visa-application-service,2026-09-19T06:31:17.118037+05:30
http,pass,Probe 7: HTTP 200 at https://www.hc-ottawa.gov.lk/en/passport-application-service,https://hc-ottawa.gov.lk/en/passport-application-service,2026-09-19T06:31:17.118039+05:30
http,pass,Probe 8: HTTP 200 at https://www.hc-ottawa.gov.lk/en/other-services,https://hc-ottawa.gov.lk/en/other-services,2026-09-19T06:31:17.118042+05:30
http,pass,Probe 9: HTTP 200 at https://www.hc-ottawa.gov.lk/en/canada-relations,https://www.hc-ottawa.gov.lk/en/canada-relations,2026-09-19T06:31:17.118045+05:30
http,pass,Probe 10: HTTP 200 at https://www.hc-ottawa.gov.lk/en/visit-srilanka,https://www.hc-ottawa.gov.lk/en/visit-srilanka,2026-09-19T06:31:17.118047+05:30
http,pass,Probe 11: HTTP 200 at https://www.hc-ottawa.gov.lk/en/downloads,https://www.hc-ottawa.gov.lk/en/downloads,2026-09-19T06:31:17.118049+05:30
http,pass,Probe 12: HTTP 200 at https://www.hc-ottawa.gov.lk/en/appointment,https://www.hc-ottawa.gov.lk/en/appointment,2026-09-19T06:31:17.118052+05:30
http,pass,Probe 13: HTTP 200 at https://www.hc-ottawa.gov.lk/en/appointment?page=2&serviceId=6a1e530fd5474bf919d55302,https://hc-ottawa.gov.lk/en/appointment?page=2&serviceId=6a1e530fd5474bf919d55302,2026-09-19T06:31:17.118054+05:30
http,pass,Probe 14: HTTP 200 at https://www.hc-ottawa.gov.lk/en/appointment?page=2&serviceId=6a1e528998968874584ba0b7,https://hc-ottawa.gov.lk/en/appointment?page=2&serviceId=6a1e528998968874584ba0b7,2026-09-19T06:31:17.118057+05:30
phone,pass,Published phone: 0989688745,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0-4694-9436-7,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 00.54967435,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0874-3311-41,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: +1 613 233 8449,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0049682306,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0049539620,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 03764-6253-4,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0045-4325-81,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0049638801,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: +16132338449,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0049583182,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0049746898,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: +16132337821,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 05-28707707,https://www.hc-ottawa.gov.lk/en,
email,pass,Published email: slhc.ottawa@mfa.gov.lk,https://www.hc-ottawa.gov.lk/en,
email,pass,Published email: slhcit@rogers.com,https://www.hc-ottawa.gov.lk/en,
email,pass,Published email: slhcit@rogers.com,https://www.hc-ottawa.gov.lk/en,
email,pass,Published email: john@example.com,https://www.hc-ottawa.gov.lk/en,
email,pass,Published email: slhc.ottawa@mfa.gov.lk,https://www.hc-ottawa.gov.lk/en,
postal_address,pass,"Published postal address: 333, Laurier Avenue West, Suite 1204, Ottawa, Ontario. K1P 1C1. Google Map Tel: 613 233 8449 , 613 2337821 Fax : 613 238",https://www.hc-ottawa.gov.lk/en,
named_responsibility,pass,Published named responsibility: director,https://www.hc-ottawa.gov.lk/en,
fees_and_payment,pass,"Published fees and payment: rs,",https://www.hc-ottawa.gov.lk/en,
published_update_date,pass,Published published update date: 09/11/2026,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0989688745,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0-4694-9436-7,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 00.54967435,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0874-3311-41,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: +1 613 233 8449,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0049682306,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0049539620,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 03764-6253-4,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0045-4325-81,https://www.hc-ottawa.gov.lk/en,
phone,pass,Published phone: 0049638801,https://www.hc-ottawa.gov.lk/en,
