check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-24T06:53:03.142409+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-24T06:53:03.142431+05:30
tls,pass,TLS certificate valid,,2026-09-24T06:53:03.568771+05:30
http,pass,Probe 1: HTTP 200 at https://coop.gov.lk/,https://coop.gov.lk/,2026-09-24T06:53:24.924149+05:30
http,pass,Probe 2: HTTP 200 at http://coop.gov.lk/,http://coop.gov.lk/,2026-09-24T06:53:24.924167+05:30
http,pass,Probe 3: HTTP 200 at https://coop.gov.lk/,https://coop.gov.lk/,2026-09-24T06:53:24.924171+05:30
http,pass,Probe 4: HTTP 200 at http://coop.gov.lk/,http://coop.gov.lk/,2026-09-24T06:53:24.924175+05:30
http,pass,Probe 5: HTTP 200 at https://coop.gov.lk/app/services,https://coop.gov.lk/app/services,2026-09-24T06:53:24.924178+05:30
http,pass,Probe 6: HTTP 200 at https://coop.gov.lk/app/admin_division,https://coop.gov.lk/app/admin_division,2026-09-24T06:53:24.924181+05:30
http,pass,Probe 7: HTTP 200 at https://coop.gov.lk/app/development_division/,https://coop.gov.lk/app/development_division,2026-09-24T06:53:24.924184+05:30
http,pass,Probe 8: HTTP 200 at https://coop.gov.lk/app/audit_division,https://coop.gov.lk/app/audit_division,2026-09-24T06:53:24.924187+05:30
http,pass,Probe 9: HTTP 200 at https://coop.gov.lk/app/account_division,https://coop.gov.lk/app/account_division,2026-09-24T06:53:24.924189+05:30
http,pass,Probe 10: HTTP 200 at https://coop.gov.lk/app/it_division,https://coop.gov.lk/app/it_division,2026-09-24T06:53:24.924192+05:30
http,pass,Probe 11: HTTP 200 at https://coop.gov.lk/app/law_division,https://coop.gov.lk/app/law_division,2026-09-24T06:53:24.924195+05:30
http,pass,Probe 12: HTTP 200 at https://coop.gov.lk/app/bank_division/,https://coop.gov.lk/app/bank_division,2026-09-24T06:53:24.924198+05:30
http,pass,Probe 13: HTTP 200 at https://coop.gov.lk/app/index?lang=si,https://coop.gov.lk/app/index?lang=si,2026-09-24T06:53:24.924200+05:30
http,pass,Probe 14: HTTP 200 at https://coop.gov.lk/app/index?lang=ta,https://coop.gov.lk/app/index?lang=ta,2026-09-24T06:53:24.924203+05:30
phone,pass,Published phone: +94 112 303022 ,https://coop.gov.lk/,
phone,pass,Published phone: +94) 11 2478 373 ,https://coop.gov.lk/,
phone,pass,Published phone: +94112478373,https://coop.gov.lk/,
phone,pass,Published phone: +94)11 2478 373 ,https://coop.gov.lk/,
phone,pass,Published phone: +94) 11 2478 386 ,https://coop.gov.lk/,
phone,pass,Published phone: +94)11 2478 386 ,https://coop.gov.lk/,
email,pass,Published email: depcoopdev@gmail.com,https://coop.gov.lk/,
email,pass,Published email: info@coop.gov.lk,https://coop.gov.lk/,
postal_address,pass,"Published postal address: Department of Cooperative Development, 330, Union Place, Colombo 02 Email info@coop.gov.lk / depcoopdev@gmail.com Web ww",https://coop.gov.lk/,
named_responsibility,pass,Published named responsibility: division,https://coop.gov.lk/,
legal_basis,pass,Published legal basis: circular,https://coop.gov.lk/,
phone,pass,Published phone: +94 112 303022 ,http://coop.gov.lk/,
phone,pass,Published phone: +94) 11 2478 373 ,http://coop.gov.lk/,
phone,pass,Published phone: +94112478373,http://coop.gov.lk/,
phone,pass,Published phone: +94)11 2478 373 ,http://coop.gov.lk/,
phone,pass,Published phone: +94) 11 2478 386 ,http://coop.gov.lk/,
phone,pass,Published phone: +94)11 2478 386 ,http://coop.gov.lk/,
