check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-21T06:41:51.286198+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-21T06:41:51.286216+05:30
tls,pass,TLS certificate valid,,2026-09-21T06:41:51.880663+05:30
http,pass,Probe 1: HTTP 200 at https://mediation.gov.lk/,https://mediation.gov.lk/,2026-09-21T06:41:55.688272+05:30
http,pass,Probe 2: HTTP 200 at http://mediation.gov.lk/,http://mediation.gov.lk/,2026-09-21T06:41:55.688289+05:30
http,pass,Probe 3: HTTP 200 at https://mediation.gov.lk/,https://mediation.gov.lk/,2026-09-21T06:41:55.688293+05:30
http,pass,Probe 4: HTTP 200 at http://mediation.gov.lk/,http://mediation.gov.lk/,2026-09-21T06:41:55.688296+05:30
phone,pass,Published phone: 0950635027,https://mediation.gov.lk/,
phone,pass,Published phone: 0950635027,http://mediation.gov.lk/,
phone,pass,Published phone: 0950635027,https://mediation.gov.lk/,
phone,pass,Published phone: 0950635027,http://mediation.gov.lk/,
page_text,fail,Only 73 visible characters across 4 pages; below substance threshold 200,https://mediation.gov.lk/,
