check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-22T06:30:12.118507+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-22T06:30:12.118525+05:30
tls,pass,TLS certificate valid,,2026-09-22T06:30:13.057652+05:30
http,pass,Probe 1: HTTP 200 at https://www.emb-bucharest.gov.lk/en,https://emb-bucharest.gov.lk/,2026-09-22T06:30:48.459028+05:30
http,pass,Probe 2: HTTP 200 at https://www.emb-bucharest.gov.lk/en,http://emb-bucharest.gov.lk/,2026-09-22T06:30:48.459046+05:30
http,pass,Probe 3: HTTP 200 at https://www.emb-bucharest.gov.lk/en,https://emb-bucharest.gov.lk/,2026-09-22T06:30:48.459050+05:30
http,pass,Probe 4: HTTP 200 at https://www.emb-bucharest.gov.lk/en,http://emb-bucharest.gov.lk/,2026-09-22T06:30:48.459053+05:30
http,pass,Probe 5: HTTP 200 at https://www.emb-bucharest.gov.lk/en/downloads,https://www.emb-bucharest.gov.lk/en/downloads,2026-09-22T06:30:48.459056+05:30
http,pass,Probe 6: HTTP 200 at https://www.emb-bucharest.gov.lk/en/fees,https://www.emb-bucharest.gov.lk/en/fees,2026-09-22T06:30:48.459059+05:30
http,pass,Probe 7: HTTP 200 at https://www.emb-bucharest.gov.lk/en/faqs,https://www.emb-bucharest.gov.lk/en/faqs,2026-09-22T06:30:48.459062+05:30
http,pass,Probe 8: HTTP 200 at https://www.emb-bucharest.gov.lk/en/appointment,https://www.emb-bucharest.gov.lk/en/appointment,2026-09-22T06:30:48.459064+05:30
http,pass,Probe 9: HTTP 200 at https://www.emb-bucharest.gov.lk/en/appointment?serviceId=6995bbf5b0fd650934f98f94,https://emb-bucharest.gov.lk/en/appointment?serviceId=6995bbf5b0fd650934f98f94,2026-09-22T06:30:48.459067+05:30
http,pass,Probe 10: HTTP 200 at https://www.emb-bucharest.gov.lk/en/appointment?serviceId=69fda7777bde480f98fc429c,https://www.emb-bucharest.gov.lk/en/appointment?serviceId=69fda7777bde480f98fc429c,2026-09-22T06:30:48.459070+05:30
http,pass,Probe 11: HTTP 200 at https://www.emb-bucharest.gov.lk/en/appointment?serviceId=6995bbf0b0fd650934f98f72,https://emb-bucharest.gov.lk/en/appointment?serviceId=6995bbf0b0fd650934f98f72,2026-09-22T06:30:48.459073+05:30
http,pass,Probe 12: HTTP 200 at https://www.emb-bucharest.gov.lk/en/appointment?serviceId=6995bbf6b0fd650934f98fa5,https://emb-bucharest.gov.lk/en/appointment?serviceId=6995bbf6b0fd650934f98fa5,2026-09-22T06:30:48.459075+05:30
http,pass,Probe 13: HTTP 200 at https://www.emb-bucharest.gov.lk/en/allPosts?category=News,https://www.emb-bucharest.gov.lk/en/allPosts?category=News,2026-09-22T06:30:48.459078+05:30
http,pass,Probe 14: HTTP 200 at https://www.emb-bucharest.gov.lk/en/posts/6aa6ab02d23a516a6d2c8ac2,https://www.emb-bucharest.gov.lk/posts/6aa6ab02d23a516a6d2c8ac2,2026-09-22T06:30:48.459081+05:30
phone,pass,Published phone: 0411068001,https://www.emb-bucharest.gov.lk/en,
phone,pass,Published phone: 0411082004,https://www.emb-bucharest.gov.lk/en,
phone,pass,Published phone: 0 31 433 8200,https://www.emb-bucharest.gov.lk/en,
phone,pass,Published phone: 0 31 433 8200 ,https://www.emb-bucharest.gov.lk/en,
phone,pass,Published phone: 0879736766,https://www.emb-bucharest.gov.lk/en,
phone,pass,Published phone: 0 773 759 233 (,https://www.emb-bucharest.gov.lk/en,
phone,pass,Published phone: 05880-6046-4,https://www.emb-bucharest.gov.lk/en,
