check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-25T06:33:22.136373+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-25T06:33:22.136394+05:30
tls,pass,TLS certificate valid,,2026-09-25T06:33:22.769174+05:30
http,pass,Probe 1: HTTP 200 at https://www.emb-hague.gov.lk/en,https://emb-hague.gov.lk/,2026-09-25T06:34:12.025924+05:30
http,pass,Probe 2: HTTP 200 at https://www.emb-hague.gov.lk/en,http://emb-hague.gov.lk/,2026-09-25T06:34:12.025940+05:30
http,pass,Probe 3: HTTP 200 at https://www.emb-hague.gov.lk/en,https://emb-hague.gov.lk/,2026-09-25T06:34:12.025944+05:30
http,pass,Probe 4: HTTP 200 at https://www.emb-hague.gov.lk/en,http://emb-hague.gov.lk/,2026-09-25T06:34:12.025948+05:30
http,pass,Probe 5: HTTP 200 at https://www.emb-hague.gov.lk/en/contact,https://www.emb-hague.gov.lk/en/contact,2026-09-25T06:34:12.025951+05:30
http,pass,Probe 6: HTTP 200 at https://www.emb-hague.gov.lk/en/certification-and-attestation-service,https://emb-hague.gov.lk/en/certification-and-attestation-service,2026-09-25T06:34:12.025954+05:30
http,pass,Probe 7: HTTP 200 at https://www.emb-hague.gov.lk/en/visa-application-service,https://emb-hague.gov.lk/en/visa-application-service,2026-09-25T06:34:12.025957+05:30
http,pass,Probe 8: HTTP 200 at https://www.emb-hague.gov.lk/en/downloads,https://www.emb-hague.gov.lk/en/downloads,2026-09-25T06:34:12.025960+05:30
http,pass,Probe 9: HTTP 200 at https://www.emb-hague.gov.lk/en/appointment,https://www.emb-hague.gov.lk/en/appointment,2026-09-25T06:34:12.025962+05:30
http,pass,Probe 10: HTTP 200 at https://www.emb-hague.gov.lk/en/appointment?serviceId=69945832b0fd650934f95a5a,https://emb-hague.gov.lk/en/appointment?serviceId=69945832b0fd650934f95a5a,2026-09-25T06:34:12.025965+05:30
http,pass,Probe 11: HTTP 200 at https://www.emb-hague.gov.lk/en/appointment?serviceId=6994598bb0fd650934f95ae8,https://emb-hague.gov.lk/en/appointment?serviceId=6994598bb0fd650934f95ae8,2026-09-25T06:34:12.025968+05:30
http,pass,Probe 12: HTTP 200 at https://www.emb-hague.gov.lk/en/appointment?serviceId=699459a6b0fd650934f95b1e,https://emb-hague.gov.lk/en/appointment?serviceId=699459a6b0fd650934f95b1e,2026-09-25T06:34:12.025971+05:30
http,pass,Probe 13: HTTP 200 at https://www.emb-hague.gov.lk/en/appointment?serviceId=699459efb0fd650934f95b54,https://emb-hague.gov.lk/en/appointment?serviceId=699459efb0fd650934f95b54,2026-09-25T06:34:12.025974+05:30
http,pass,Probe 14: HTTP 200 at https://www.emb-hague.gov.lk/en/allPosts?category=News,https://www.emb-hague.gov.lk/en/allPosts?category=News,2026-09-25T06:34:12.025977+05:30
phone,pass,Published phone: 047458-9684-,https://www.emb-hague.gov.lk/en,
phone,pass,Published phone: 0900057975,https://www.emb-hague.gov.lk/en,
phone,pass,Published phone: 0037942599,https://www.emb-hague.gov.lk/en,
phone,pass,Published phone: 0063136533,https://www.emb-hague.gov.lk/en,
phone,pass,Published phone: 070 365 5910 ,https://www.emb-hague.gov.lk/en,
phone,pass,Published phone: 0705035388,https://www.emb-hague.gov.lk/en,
