check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-22T06:29:01.059209+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-22T06:29:01.059228+05:30
tls,pass,TLS certificate valid,,2026-09-22T06:29:01.671632+05:30
http,pass,Probe 1: HTTP 200 at https://www.emb-manila.gov.lk/en,https://emb-manila.gov.lk/,2026-09-22T06:29:45.664764+05:30
http,pass,Probe 2: HTTP 200 at https://www.emb-manila.gov.lk/en,http://emb-manila.gov.lk/,2026-09-22T06:29:45.664781+05:30
http,pass,Probe 3: HTTP 200 at https://www.emb-manila.gov.lk/en,https://emb-manila.gov.lk/,2026-09-22T06:29:45.664785+05:30
http,pass,Probe 4: HTTP 200 at https://www.emb-manila.gov.lk/en,http://emb-manila.gov.lk/,2026-09-22T06:29:45.664788+05:30
http,pass,Probe 5: HTTP 200 at https://www.emb-manila.gov.lk/en/contact,https://www.emb-manila.gov.lk/en/contact,2026-09-22T06:29:45.664791+05:30
http,pass,Probe 6: HTTP 200 at https://www.emb-manila.gov.lk/en/bilateral-relations,https://www.emb-manila.gov.lk/en/bilateral-relations,2026-09-22T06:29:45.664794+05:30
http,pass,Probe 7: HTTP 200 at https://www.emb-manila.gov.lk/en/visit-srilanka,https://www.emb-manila.gov.lk/en/visit-srilanka,2026-09-22T06:29:45.664797+05:30
http,pass,Probe 8: HTTP 200 at https://www.emb-manila.gov.lk/en/invest-in-srilanka,https://www.emb-manila.gov.lk/en/invest-in-srilanka,2026-09-22T06:29:45.664799+05:30
http,pass,Probe 9: HTTP 200 at https://www.emb-manila.gov.lk/en/appointment,https://www.emb-manila.gov.lk/en/appointment,2026-09-22T06:29:45.664802+05:30
http,pass,Probe 10: HTTP 200 at https://www.emb-manila.gov.lk/en/appointment?serviceId=6a44c5e49d00a731f21c218e,https://www.emb-manila.gov.lk/en/appointment?serviceId=6a44c5e49d00a731f21c218e,2026-09-22T06:29:45.664805+05:30
http,pass,Probe 11: HTTP 200 at https://www.emb-manila.gov.lk/en/appointment?serviceId=6a450677d67983055d05a4e2,https://www.emb-manila.gov.lk/en/appointment?serviceId=6a450677d67983055d05a4e2,2026-09-22T06:29:45.664808+05:30
http,pass,Probe 12: HTTP 200 at https://www.emb-manila.gov.lk/en/appointment?serviceId=6a44c6029d00a731f21c21d8,https://www.emb-manila.gov.lk/en/appointment?serviceId=6a44c6029d00a731f21c21d8,2026-09-22T06:29:45.664811+05:30
http,pass,Probe 13: HTTP 200 at https://www.emb-manila.gov.lk/en/appointment?serviceId=6a44c671d67983055d056180,https://www.emb-manila.gov.lk/en/appointment?serviceId=6a44c671d67983055d056180,2026-09-22T06:29:45.664813+05:30
http,pass,Probe 14: HTTP 200 at https://www.emb-manila.gov.lk/en/appointment?serviceId=6a44c7809d00a731f21c24c5,https://www.emb-manila.gov.lk/en/appointment?serviceId=6a44c7809d00a731f21c24c5,2026-09-22T06:29:45.664816+05:30
generic_hosting,fail,Detected generic hosting marker: under construction,https://www.emb-manila.gov.lk/en,
phone,pass,Published phone: +63288120124,https://www.emb-manila.gov.lk/en,
phone,pass,Published phone: 0300000000,https://www.emb-manila.gov.lk/en,
phone,pass,Published phone: +63288120125,https://www.emb-manila.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-manila.gov.lk/en,
email,pass,Published email: slemb.manila@mfa.gov.lk,https://www.emb-manila.gov.lk/en,
email,pass,Published email: slemb.manila@mfa.gov.lk,https://www.emb-manila.gov.lk/en,
postal_address,pass,"Published postal address: Line 1\"",\""back_to_home_button\"":\""Back to Home\"",\""powered_by\"":\""Powered by\"",\""created_on_label\"":\""Created On\"",\""ca",https://www.emb-manila.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-manila.gov.lk/en,
fees_and_payment,pass,"Published fees and payment: rs,",https://www.emb-manila.gov.lk/en,
generic_hosting,fail,Detected generic hosting marker: under construction,https://www.emb-manila.gov.lk/en,
phone,pass,Published phone: +63288120124,https://www.emb-manila.gov.lk/en,
phone,pass,Published phone: 0300000000,https://www.emb-manila.gov.lk/en,
phone,pass,Published phone: +63288120125,https://www.emb-manila.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-manila.gov.lk/en,
email,pass,Published email: slemb.manila@mfa.gov.lk,https://www.emb-manila.gov.lk/en,
email,pass,Published email: slemb.manila@mfa.gov.lk,https://www.emb-manila.gov.lk/en,
postal_address,pass,"Published postal address: Line 1\"",\""back_to_home_button\"":\""Back to Home\"",\""powered_by\"":\""Powered by\"",\""created_on_label\"":\""Created On\"",\""ca",https://www.emb-manila.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-manila.gov.lk/en,
fees_and_payment,pass,"Published fees and payment: rs,",https://www.emb-manila.gov.lk/en,
generic_hosting,fail,Detected generic hosting marker: under construction,https://www.emb-manila.gov.lk/en,
phone,pass,Published phone: +63288120124,https://www.emb-manila.gov.lk/en,
phone,pass,Published phone: 0300000000,https://www.emb-manila.gov.lk/en,
phone,pass,Published phone: +63288120125,https://www.emb-manila.gov.lk/en,
