check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-18T06:34:04.866926+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-18T06:34:04.866944+05:30
tls,pass,TLS certificate valid,,2026-09-18T06:34:05.426427+05:30
http,pass,Probe 1: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en,https://hc-kualalumpur.gov.lk/,2026-09-18T06:34:46.120894+05:30
http,pass,Probe 2: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en,http://hc-kualalumpur.gov.lk/,2026-09-18T06:34:46.120916+05:30
http,pass,Probe 3: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en,https://hc-kualalumpur.gov.lk/,2026-09-18T06:34:46.120923+05:30
http,pass,Probe 4: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en,http://hc-kualalumpur.gov.lk/,2026-09-18T06:34:46.120927+05:30
http,pass,Probe 5: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en/contact,https://www.hc-kualalumpur.gov.lk/en/contact,2026-09-18T06:34:46.120930+05:30
http,pass,Probe 6: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en/history,https://www.hc-kualalumpur.gov.lk/en/history,2026-09-18T06:34:46.120933+05:30
http,pass,Probe 7: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en/foreign-employment,https://www.hc-kualalumpur.gov.lk/en/foreign-employment,2026-09-18T06:34:46.120936+05:30
http,pass,Probe 8: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en/appointment,https://www.hc-kualalumpur.gov.lk/en/appointment,2026-09-18T06:34:46.120939+05:30
http,pass,Probe 9: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82cea8e2cc9e022edb5caf,https://hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82cea8e2cc9e022edb5caf,2026-09-18T06:34:46.120941+05:30
http,pass,Probe 10: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82ce50c53da0f59bcbd9f5,https://hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82ce50c53da0f59bcbd9f5,2026-09-18T06:34:46.120944+05:30
http,pass,Probe 11: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82ce60c53da0f59bcbda73,https://hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82ce60c53da0f59bcbda73,2026-09-18T06:34:46.120947+05:30
http,pass,Probe 12: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82ce82c53da0f59bcbdae0,https://hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82ce82c53da0f59bcbdae0,2026-09-18T06:34:46.120950+05:30
http,pass,Probe 13: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82ce21e2cc9e022edb5b59,https://hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82ce21e2cc9e022edb5b59,2026-09-18T06:34:46.120953+05:30
http,pass,Probe 14: HTTP 200 at https://www.hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82cec4e2cc9e022edb5d2c,https://hc-kualalumpur.gov.lk/en/appointment?serviceId=6a82cec4e2cc9e022edb5d2c,2026-09-18T06:34:46.120956+05:30
phone,pass,Published phone: 0445-4775-99,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341705,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341705 ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0.675867434,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 01.66305868,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2349,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0320341705 ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: +60320341706,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: +60320341705,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0320341705,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2348 ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0320341706,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341706,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2348,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341706 - ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2349 ,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: slhc.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: john@example.com,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: Consular.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: slhc.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: Consular.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
postal_address,pass,"Published postal address: No. 9, Persiaran Ampang Hilir, Taman U-Thant, 55000 Kuala Lumpur, Malaysia. Tel: +60 320341705 , +60 320341706 - General",https://www.hc-kualalumpur.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.hc-kualalumpur.gov.lk/en,
published_update_date,pass,Published published update date: 08/07/2026,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0445-4775-99,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341705,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341705 ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0.675867434,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 01.66305868,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2349,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0320341705 ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: +60320341706,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: +60320341705,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0320341705,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2348 ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0320341706,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341706,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2348,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341706 - ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2349 ,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: slhc.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: john@example.com,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: Consular.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: slhc.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: Consular.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
postal_address,pass,"Published postal address: No. 9, Persiaran Ampang Hilir, Taman U-Thant, 55000 Kuala Lumpur, Malaysia. Tel: +60 320341705 , +60 320341706 - General",https://www.hc-kualalumpur.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.hc-kualalumpur.gov.lk/en,
published_update_date,pass,Published published update date: 08/07/2026,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0445-4775-99,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341705,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341705 ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0.675867434,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 01.66305868,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2349,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0320341705 ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: +60320341706,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: +60320341705,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0320341705,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2348 ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0320341706,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341706,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2348,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 0 320341706 - ,https://www.hc-kualalumpur.gov.lk/en,
phone,pass,Published phone: 03) 2032 2349 ,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: slhc.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: john@example.com,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: Consular.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: slhc.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
email,pass,Published email: Consular.kl@mfa.gov.lk,https://www.hc-kualalumpur.gov.lk/en,
