check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-19T06:31:39.616709+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-19T06:31:39.616727+05:30
tls,pass,TLS certificate valid,,2026-09-19T06:31:40.227769+05:30
http,pass,Probe 1: HTTP 200 at https://www.emb-beirut.gov.lk/en,https://emb-beirut.gov.lk/,2026-09-19T06:32:55.319864+05:30
http,pass,Probe 2: HTTP 200 at https://www.emb-beirut.gov.lk/en,http://emb-beirut.gov.lk/,2026-09-19T06:32:55.319887+05:30
http,pass,Probe 3: HTTP 200 at https://www.emb-beirut.gov.lk/en,https://emb-beirut.gov.lk/,2026-09-19T06:32:55.319899+05:30
http,pass,Probe 4: HTTP 200 at https://www.emb-beirut.gov.lk/en,http://emb-beirut.gov.lk/,2026-09-19T06:32:55.319903+05:30
http,pass,Probe 5: HTTP 200 at https://www.emb-beirut.gov.lk/en/contact,https://www.emb-beirut.gov.lk/en/contact,2026-09-19T06:32:55.319906+05:30
http,pass,Probe 6: HTTP 200 at https://www.emb-beirut.gov.lk/en/bilateral-relations,https://www.emb-beirut.gov.lk/en/bilateral-relations,2026-09-19T06:32:55.319908+05:30
http,pass,Probe 7: HTTP 200 at https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,https://emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,2026-09-19T06:32:55.319911+05:30
http,pass,Probe 8: HTTP 200 at https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1633c56bbae6622a9cba,https://emb-beirut.gov.lk/en/appointment?serviceId=6a7b1633c56bbae6622a9cba,2026-09-19T06:32:55.319913+05:30
http,pass,Probe 9: HTTP 200 at https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1643c56bbae6622a9d21,https://emb-beirut.gov.lk/en/appointment?serviceId=6a7b1643c56bbae6622a9d21,2026-09-19T06:32:55.319916+05:30
http,pass,Probe 10: HTTP 200 at https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1650995494d71a49add9,https://emb-beirut.gov.lk/en/appointment?serviceId=6a7b1650995494d71a49add9,2026-09-19T06:32:55.319918+05:30
http,pass,Probe 11: HTTP 200 at https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b166dc56bbae6622a9da1,https://emb-beirut.gov.lk/en/appointment?serviceId=6a7b166dc56bbae6622a9da1,2026-09-19T06:32:55.319921+05:30
http,pass,Probe 12: HTTP 200 at https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b16ab995494d71a49aecb,https://emb-beirut.gov.lk/en/appointment?serviceId=6a7b16ab995494d71a49aecb,2026-09-19T06:32:55.319923+05:30
http,pass,Probe 13: HTTP 200 at https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b16e5995494d71a49afab,https://emb-beirut.gov.lk/en/appointment?serviceId=6a7b16e5995494d71a49afab,2026-09-19T06:32:55.319926+05:30
http,pass,Probe 14: HTTP 200 at https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1706995494d71a49b049,https://emb-beirut.gov.lk/en/appointment?serviceId=6a7b1706995494d71a49b049,2026-09-19T06:32:55.319928+05:30
phone,pass,Published phone: 0156973230,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: +9615457226,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: +9615457261,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: 00 961 54572,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-beirut.gov.lk/en,
postal_address,pass,"Published postal address: Line 2\"",\""validation_dob_future\"":\""Date of birth cannot be in the future\"",\""validation_email_valid\"":\""Please enter a",https://www.emb-beirut.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-beirut.gov.lk/en,
fees_and_payment,pass,"Published fees and payment: rs,",https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: 0156973230,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: +9615457226,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: +9615457261,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: 00 961 54572,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-beirut.gov.lk/en,
postal_address,pass,"Published postal address: Line 2\"",\""validation_dob_future\"":\""Date of birth cannot be in the future\"",\""validation_email_valid\"":\""Please enter a",https://www.emb-beirut.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-beirut.gov.lk/en,
fees_and_payment,pass,"Published fees and payment: rs,",https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: 0156973230,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: +9615457226,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: +9615457261,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: 00 961 54572,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-beirut.gov.lk/en,
postal_address,pass,"Published postal address: Line 2\"",\""validation_dob_future\"":\""Date of birth cannot be in the future\"",\""validation_email_valid\"":\""Please enter a",https://www.emb-beirut.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-beirut.gov.lk/en,
fees_and_payment,pass,"Published fees and payment: rs,",https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: 0156973230,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: +9615457226,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: +9615457261,https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: 00 961 54572,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-beirut.gov.lk/en,
postal_address,pass,"Published postal address: Line 2\"",\""validation_dob_future\"":\""Date of birth cannot be in the future\"",\""validation_email_valid\"":\""Please enter a",https://www.emb-beirut.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-beirut.gov.lk/en,
fees_and_payment,pass,"Published fees and payment: rs,",https://www.emb-beirut.gov.lk/en,
phone,pass,Published phone: 0156973230,https://www.emb-beirut.gov.lk/en/contact,
phone,pass,Published phone: +9615457226,https://www.emb-beirut.gov.lk/en/contact,
phone,pass,Published phone: 0694027195,https://www.emb-beirut.gov.lk/en/contact,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en/contact,
email,pass,Published email: john@example.com,https://www.emb-beirut.gov.lk/en/contact,
postal_address,pass,"Published postal address: Line 2\"",\""validation_dob_future\"":\""Date of birth cannot be in the future\"",\""validation_email_valid\"":\""Please enter a",https://www.emb-beirut.gov.lk/en/contact,
named_responsibility,pass,Published named responsibility: department,https://www.emb-beirut.gov.lk/en/contact,
fees_and_payment,pass,"Published fees and payment: rs,",https://www.emb-beirut.gov.lk/en/contact,
phone,pass,Published phone: +9615457226,https://www.emb-beirut.gov.lk/en/bilateral-relations,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en/bilateral-relations,
email,pass,Published email: john@example.com,https://www.emb-beirut.gov.lk/en/bilateral-relations,
postal_address,pass,"Published postal address: Line 2\"",\""validation_dob_future\"":\""Date of birth cannot be in the future\"",\""validation_email_valid\"":\""Please enter a",https://www.emb-beirut.gov.lk/en/bilateral-relations,
named_responsibility,pass,Published named responsibility: department,https://www.emb-beirut.gov.lk/en/bilateral-relations,
fees_and_payment,pass,"Published fees and payment: rs,",https://www.emb-beirut.gov.lk/en/bilateral-relations,
phone,pass,Published phone: +9615457226,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
phone,pass,Published phone: 0921986943,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
email,pass,Published email: john@example.com,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
postal_address,pass,"Published postal address: Line 2\"",\""validation_dob_future\"":\""Date of birth cannot be in the future\"",\""validation_email_valid\"":\""Please enter a",https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
named_responsibility,pass,Published named responsibility: director,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
eligibility_criteria,pass,Published eligibility criteria: eligibility,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
required_documents,pass,Published required documents: required documents,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
legal_basis,pass,Published legal basis: regulations,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
fees_and_payment,pass,"Published fees and payment: rs,",https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
processing_time,pass,Published processing time: 3 months,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1629995494d71a49ad70,
phone,pass,Published phone: +9615457226,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1633c56bbae6622a9cba,
phone,pass,Published phone: 0921986943,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1633c56bbae6622a9cba,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1633c56bbae6622a9cba,
email,pass,Published email: slemb.beirut@mfa.gov.lk,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1633c56bbae6622a9cba,
email,pass,Published email: john@example.com,https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1633c56bbae6622a9cba,
postal_address,pass,"Published postal address: Line 2\"",\""validation_dob_future\"":\""Date of birth cannot be in the future\"",\""validation_email_valid\"":\""Please enter a",https://www.emb-beirut.gov.lk/en/appointment?serviceId=6a7b1633c56bbae6622a9cba,
