check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-21T06:28:31.070812+05:30
domain_registration,pass,Domain registered,,2026-09-21T06:28:31.070818+05:30
tls,pass,TLS certificate valid,,2026-09-21T06:28:31.575578+05:30
http,pass,Probe 1: HTTP 200 at https://www.psmpa.com/,https://www.psmpa.com/,2026-09-21T06:28:35.406617+05:30
http,pass,Probe 2: HTTP 200 at http://www.psmpa.com/,http://www.psmpa.com/,2026-09-21T06:28:35.406632+05:30
http,pass,Probe 3: HTTP 200 at https://www.psmpa.com/,https://www.psmpa.com/,2026-09-21T06:28:35.406637+05:30
http,pass,Probe 4: HTTP 200 at http://www.psmpa.com/,http://www.psmpa.com/,2026-09-21T06:28:35.406640+05:30
phone,pass,Published phone: 0950635027,https://www.psmpa.com/,
phone,pass,Published phone: 0950635027,http://www.psmpa.com/,
phone,pass,Published phone: 0950635027,https://www.psmpa.com/,
phone,pass,Published phone: 0950635027,http://www.psmpa.com/,
page_text,fail,Only 80 visible characters across 4 pages; below substance threshold 200,https://www.psmpa.com/,
