check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-26T06:29:28.644404+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-26T06:29:28.644423+05:30
tls,pass,TLS certificate valid,,2026-09-26T06:29:29.281729+05:30
http,pass,Probe 1: HTTP 200 at https://www.cg-karachi.gov.lk/en,https://cg-karachi.gov.lk/,2026-09-26T06:29:59.638449+05:30
http,pass,Probe 2: HTTP 200 at https://www.cg-karachi.gov.lk/en,http://cg-karachi.gov.lk/,2026-09-26T06:29:59.638469+05:30
http,pass,Probe 3: HTTP 200 at https://www.cg-karachi.gov.lk/en,https://cg-karachi.gov.lk/,2026-09-26T06:29:59.638472+05:30
http,pass,Probe 4: HTTP 200 at https://www.cg-karachi.gov.lk/en,http://cg-karachi.gov.lk/,2026-09-26T06:29:59.638475+05:30
http,pass,Probe 5: HTTP 200 at https://www.cg-karachi.gov.lk/en/contact,https://www.cg-karachi.gov.lk/en/contact,2026-09-26T06:29:59.638477+05:30
http,pass,Probe 6: HTTP 200 at https://www.cg-karachi.gov.lk/en/trade,https://www.cg-karachi.gov.lk/en/trade,2026-09-26T06:29:59.638479+05:30
http,pass,Probe 7: HTTP 200 at https://www.cg-karachi.gov.lk/en/invest-in-srilanka,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,2026-09-26T06:29:59.638481+05:30
http,pass,Probe 8: HTTP 200 at https://www.cg-karachi.gov.lk/en/tourism,https://www.cg-karachi.gov.lk/en/tourism,2026-09-26T06:29:59.638484+05:30
http,pass,Probe 9: HTTP 200 at https://www.cg-karachi.gov.lk/en/appointment,https://www.cg-karachi.gov.lk/en/appointment,2026-09-26T06:29:59.638485+05:30
http,pass,Probe 10: HTTP 200 at https://www.cg-karachi.gov.lk/en/visa,https://www.cg-karachi.gov.lk/en/visa,2026-09-26T06:29:59.638487+05:30
http,pass,Probe 11: HTTP 200 at https://www.cg-karachi.gov.lk/en/appointment?serviceId=6a50bab10f93a9e117528598,https://www.cg-karachi.gov.lk/en/appointment?serviceId=6a50bab10f93a9e117528598,2026-09-26T06:29:59.638489+05:30
http,pass,Probe 12: HTTP 200 at https://www.cg-karachi.gov.lk/en/appointment?serviceId=6a50c2c7943471d6c3cb38a9,https://www.cg-karachi.gov.lk/en/appointment?serviceId=6a50c2c7943471d6c3cb38a9,2026-09-26T06:29:59.638491+05:30
http,pass,Probe 13: HTTP 200 at https://www.cg-karachi.gov.lk/en/appointment?serviceId=6a50bb60943471d6c3cb2e45,https://www.cg-karachi.gov.lk/en/appointment?serviceId=6a50bb60943471d6c3cb2e45,2026-09-26T06:29:59.638494+05:30
http,pass,Probe 14: HTTP 200 at https://www.cg-karachi.gov.lk/en/appointment?serviceId=6a50bb94943471d6c3cb2eac,https://www.cg-karachi.gov.lk/en/appointment?serviceId=6a50bb94943471d6c3cb2eac,2026-09-26T06:29:59.638495+05:30
phone,pass,Published phone: +922135346576,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346614,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135854024,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346615,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: slcg.karachi@mfa.gov.lk,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: slcg.karachi@mfa.gov.lk,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: john@example.com,https://www.cg-karachi.gov.lk/en,
postal_address,pass,"Published postal address: 20/1, 18th Street, Khayaban-e-Shamsheer, Phase V, DHA, Karachi, Pakistan General Contact Numbers: + 92 21 3534 6614 , + ",https://www.cg-karachi.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346576,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346614,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135854024,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346615,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: slcg.karachi@mfa.gov.lk,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: slcg.karachi@mfa.gov.lk,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: john@example.com,https://www.cg-karachi.gov.lk/en,
postal_address,pass,"Published postal address: 20/1, 18th Street, Khayaban-e-Shamsheer, Phase V, DHA, Karachi, Pakistan General Contact Numbers: + 92 21 3534 6614 , + ",https://www.cg-karachi.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346576,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346614,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135854024,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346615,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: slcg.karachi@mfa.gov.lk,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: slcg.karachi@mfa.gov.lk,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: john@example.com,https://www.cg-karachi.gov.lk/en,
postal_address,pass,"Published postal address: 20/1, 18th Street, Khayaban-e-Shamsheer, Phase V, DHA, Karachi, Pakistan General Contact Numbers: + 92 21 3534 6614 , + ",https://www.cg-karachi.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346576,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346614,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135854024,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346615,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: slcg.karachi@mfa.gov.lk,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: slcg.karachi@mfa.gov.lk,https://www.cg-karachi.gov.lk/en,
email,pass,Published email: john@example.com,https://www.cg-karachi.gov.lk/en,
postal_address,pass,"Published postal address: 20/1, 18th Street, Khayaban-e-Shamsheer, Phase V, DHA, Karachi, Pakistan General Contact Numbers: + 92 21 3534 6614 , + ",https://www.cg-karachi.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.cg-karachi.gov.lk/en,
phone,pass,Published phone: +922135346614,https://www.cg-karachi.gov.lk/en/contact,
email,pass,Published email: john@example.com,https://www.cg-karachi.gov.lk/en/contact,
email,pass,Published email: slcg.karachi@mfa.gov.lk,https://www.cg-karachi.gov.lk/en/contact,
postal_address,pass,"Published postal address: (Optional)\"",\""address_line_1_placeholder\"":\""Address Line 1\"",\""address_line_2_placeholder\"":\""Address Line 2\"",\""valid",https://www.cg-karachi.gov.lk/en/contact,
named_responsibility,pass,Published named responsibility: department,https://www.cg-karachi.gov.lk/en/contact,
phone,pass,Published phone: 023 2024 202,https://www.cg-karachi.gov.lk/en/trade,
phone,pass,Published phone: 020 2021 202,https://www.cg-karachi.gov.lk/en/trade,
phone,pass,Published phone: +922135346614,https://www.cg-karachi.gov.lk/en/trade,
email,pass,Published email: john@example.com,https://www.cg-karachi.gov.lk/en/trade,
email,pass,Published email: slcg.karachi@mfa.gov.lk,https://www.cg-karachi.gov.lk/en/trade,
postal_address,pass,"Published postal address: this, a draft Product Specific Rule (PSR), jointly developed by the Department of Commerce and Sri Lanka Tea Board, has ",https://www.cg-karachi.gov.lk/en/trade,
named_responsibility,pass,Published named responsibility: department,https://www.cg-karachi.gov.lk/en/trade,
phone,pass,Published phone: 007 0.53 -52.8 2,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 009 0.47 -63.73 ,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 012 0.32 -89.77 ,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 023 10.13 10.1,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 0.048 - 2021 0.1,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 015 - -100 2016 ,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 005 0.15 - 2006 ,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 011 3.08 579.4,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 010 0.45 -3.41 2,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 008 1.29 143.9,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 013 0.33 5.71 2,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 00 2019 - - 2020 ,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 014 1.52 355.2,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 0.05 -92.62 201,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 022 - - 2023 - - 200,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: +922135346614,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
phone,pass,Published phone: 0.65 100 2017 ,https://www.cg-karachi.gov.lk/en/invest-in-srilanka,
