check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-23T06:26:17.996408+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-23T06:26:17.996425+05:30
tls,error,timed out,,2026-09-23T06:26:28.717561+05:30
http,pass,Probe 1: HTTP 200 at https://www.sdc.gov.lk/,https://www.sdc.gov.lk/,2026-09-23T06:30:47.852537+05:30
http,error,Probe 2: timed out,http://www.sdc.gov.lk/,2026-09-23T06:30:47.852552+05:30
http,error,Probe 3: timed out,https://www.sdc.gov.lk/,2026-09-23T06:30:47.852555+05:30
http,pass,Probe 4: HTTP 200 at https://www.sdc.gov.lk/,http://www.sdc.gov.lk/,2026-09-23T06:30:47.852557+05:30
http,pass,Probe 5: HTTP 200 at https://www.sdc.gov.lk/en/contact,https://www.sdc.gov.lk/en/contact,2026-09-23T06:30:47.852560+05:30
http,pass,Probe 6: HTTP 200 at https://www.sdc.gov.lk/en,https://www.sdc.gov.lk/en,2026-09-23T06:30:47.852561+05:30
http,pass,Probe 7: HTTP 200 at https://www.sdc.gov.lk/si,https://www.sdc.gov.lk/si,2026-09-23T06:30:47.852563+05:30
http,pass,Probe 8: HTTP 200 at https://www.sdc.gov.lk/en/,https://www.sdc.gov.lk/en/,2026-09-23T06:30:47.852565+05:30
http,pass,Probe 9: HTTP 200 at https://www.sdc.gov.lk/en/about,https://www.sdc.gov.lk/en/about,2026-09-23T06:30:47.852567+05:30
http,pass,Probe 10: HTTP 200 at https://www.sdc.gov.lk/en/leadership,https://www.sdc.gov.lk/en/leadership,2026-09-23T06:30:47.852568+05:30
http,pass,Probe 11: HTTP 200 at https://www.sdc.gov.lk/en/chairman,https://www.sdc.gov.lk/en/chairman,2026-09-23T06:30:47.852570+05:30
http,pass,Probe 12: HTTP 200 at https://www.sdc.gov.lk/en/council-members,https://www.sdc.gov.lk/en/council-members,2026-09-23T06:30:47.852572+05:30
http,pass,Probe 13: HTTP 200 at https://www.sdc.gov.lk/en/staff,https://www.sdc.gov.lk/en/staff,2026-09-23T06:30:47.852573+05:30
