check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-26T06:06:34.362914+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-26T06:06:34.362924+05:30
tls,pass,TLS certificate valid,,2026-09-26T06:06:34.863953+05:30
http,pass,Probe 1: HTTP 200 at https://www.lrc.gov.lk/index.php?lang=en,https://www.lrc.gov.lk/,2026-09-26T06:06:55.254458+05:30
http,pass,Probe 2: HTTP 200 at https://www.lrc.gov.lk/index.php?lang=en,http://www.lrc.gov.lk/,2026-09-26T06:06:55.254477+05:30
http,pass,Probe 3: HTTP 200 at https://www.lrc.gov.lk/index.php?lang=en,https://www.lrc.gov.lk/,2026-09-26T06:06:55.254480+05:30
http,pass,Probe 4: HTTP 200 at https://www.lrc.gov.lk/index.php?lang=en,http://www.lrc.gov.lk/,2026-09-26T06:06:55.254483+05:30
http,pass,Probe 5: HTTP 200 at https://www.lrc.gov.lk/images/phocagallery/workshop_for_officers/thumbs/phoca_thumb_l_tri1.jpg,https://www.lrc.gov.lk/images/phocagallery/workshop_for_officers/thumbs/phoca_thumb_l_tri1.jpg,2026-09-26T06:06:55.254485+05:30
http,pass,Probe 6: HTTP 200 at https://www.lrc.gov.lk/images/phocagallery/workshop_for_officers/thumbs/phoca_thumb_l_tri2.jpg,https://www.lrc.gov.lk/images/phocagallery/workshop_for_officers/thumbs/phoca_thumb_l_tri2.jpg,2026-09-26T06:06:55.254487+05:30
http,pass,Probe 7: HTTP 200 at https://www.lrc.gov.lk/index.php?option=com_content&view=featured&Itemid=101&lang=en,https://www.lrc.gov.lk/index.php?option=com_content&view=featured&Itemid=101&lang=en,2026-09-26T06:06:55.254489+05:30
http,pass,Probe 8: HTTP 200 at https://www.lrc.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,https://www.lrc.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,2026-09-26T06:06:55.254491+05:30
http,pass,Probe 9: HTTP 200 at https://www.lrc.gov.lk/index.php?option=com_content&view=article&id=10&Itemid=131&lang=en,https://www.lrc.gov.lk/index.php?option=com_content&view=article&id=10&Itemid=131&lang=en,2026-09-26T06:06:55.254493+05:30
