check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-20T07:04:09.670117+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-20T07:04:09.670138+05:30
tls,pass,TLS certificate valid,,2026-09-20T07:04:09.708755+05:30
http,pass,Probe 1: HTTP 200 at https://cleansrilanka.gov.lk/,https://cleansrilanka.gov.lk/,2026-09-20T07:04:25.963736+05:30
http,pass,Probe 2: HTTP 200 at https://cleansrilanka.gov.lk/,http://cleansrilanka.gov.lk/,2026-09-20T07:04:25.963756+05:30
http,pass,Probe 3: HTTP 200 at https://cleansrilanka.gov.lk/,https://cleansrilanka.gov.lk/,2026-09-20T07:04:25.963760+05:30
http,pass,Probe 4: HTTP 200 at https://cleansrilanka.gov.lk/,http://cleansrilanka.gov.lk/,2026-09-20T07:04:25.963763+05:30
http,pass,Probe 5: HTTP 200 at https://cleansrilanka.gov.lk/contact,https://cleansrilanka.gov.lk/contact,2026-09-20T07:04:25.963766+05:30
http,pass,Probe 6: HTTP 200 at https://cleansrilanka.gov.lk/terms-of-service,https://cleansrilanka.gov.lk/terms-of-service,2026-09-20T07:04:25.963769+05:30
http,pass,Probe 7: HTTP 200 at https://cleansrilanka.gov.lk/about,https://cleansrilanka.gov.lk/about,2026-09-20T07:04:25.963771+05:30
http,pass,Probe 8: HTTP 200 at https://cleansrilanka.gov.lk/news,https://cleansrilanka.gov.lk/news,2026-09-20T07:04:25.963774+05:30
http,pass,Probe 9: HTTP 200 at https://cleansrilanka.gov.lk/events,https://cleansrilanka.gov.lk/events,2026-09-20T07:04:25.963777+05:30
http,pass,Probe 10: HTTP 200 at https://cleansrilanka.gov.lk/paper-articles,https://cleansrilanka.gov.lk/paper-articles,2026-09-20T07:04:25.963779+05:30
http,pass,Probe 11: HTTP 200 at https://cleansrilanka.gov.lk/downloads,https://cleansrilanka.gov.lk/downloads,2026-09-20T07:04:25.963782+05:30
http,pass,Probe 12: HTTP 200 at https://cleansrilanka.gov.lk/progress,https://cleansrilanka.gov.lk/progress,2026-09-20T07:04:25.963785+05:30
http,pass,Probe 13: HTTP 200 at https://cleansrilanka.gov.lk/faq,https://cleansrilanka.gov.lk/faq,2026-09-20T07:04:25.963787+05:30
http,pass,Probe 14: HTTP 200 at https://cleansrilanka.gov.lk/donate,https://cleansrilanka.gov.lk/donate,2026-09-20T07:04:25.963790+05:30
phone,pass,Published phone: 0117354550,https://cleansrilanka.gov.lk/,
phone,pass,Published phone: 011 20 60 800 ,https://cleansrilanka.gov.lk/,
phone,pass,Published phone: +94112060800,https://cleansrilanka.gov.lk/,
phone,pass,Published phone: 0117354550,https://cleansrilanka.gov.lk/,
phone,pass,Published phone: 011 20 60 800 ,https://cleansrilanka.gov.lk/,
