check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-21T06:11:53.796131+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-21T06:11:53.796152+05:30
tls,pass,TLS certificate valid,,2026-09-21T06:11:53.874457+05:30
http,pass,Probe 1: HTTP 200 at https://towerhall.lk/,https://towerhall.lk/,2026-09-21T06:11:57.116680+05:30
http,pass,Probe 2: HTTP 200 at http://towerhall.lk/,http://towerhall.lk/,2026-09-21T06:11:57.116700+05:30
http,pass,Probe 3: HTTP 200 at https://towerhall.lk/,https://towerhall.lk/,2026-09-21T06:11:57.116705+05:30
http,pass,Probe 4: HTTP 200 at http://towerhall.lk/,http://towerhall.lk/,2026-09-21T06:11:57.116708+05:30
phone,pass,Published phone: 0950635027,https://towerhall.lk/,
phone,pass,Published phone: 0950635027,http://towerhall.lk/,
phone,pass,Published phone: 0950635027,https://towerhall.lk/,
phone,pass,Published phone: 0950635027,http://towerhall.lk/,
page_text,fail,Only 80 visible characters across 4 pages; below substance threshold 200,https://towerhall.lk/,
