check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-21T06:45:33.575334+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-21T06:45:33.575354+05:30
tls,pass,TLS certificate valid,,2026-09-21T06:45:34.856168+05:30
http,pass,Probe 1: HTTP 200 at https://www.immigration.gov.lk/,https://www.immigration.gov.lk/,2026-09-21T06:47:08.711001+05:30
http,error,Probe 2: Server disconnected without sending a response.,http://www.immigration.gov.lk/,2026-09-21T06:47:08.711018+05:30
http,pass,Probe 3: HTTP 200 at https://www.immigration.gov.lk/,https://www.immigration.gov.lk/,2026-09-21T06:47:08.711022+05:30
http,error,Probe 4: Server disconnected without sending a response.,http://www.immigration.gov.lk/,2026-09-21T06:47:08.711026+05:30
http,pass,Probe 5: HTTP 200 at https://www.immigration.gov.lk/index_s.php,https://www.immigration.gov.lk/index_s.php,2026-09-21T06:47:08.711029+05:30
http,pass,Probe 6: HTTP 200 at https://www.immigration.gov.lk/index_t.php,https://www.immigration.gov.lk/index_t.php,2026-09-21T06:47:08.711032+05:30
http,pass,Probe 7: HTTP 200 at https://www.immigration.gov.lk/index_e.php,https://www.immigration.gov.lk/index_e.php,2026-09-21T06:47:08.711035+05:30
http,pass,Probe 8: HTTP 200 at https://www.immigration.gov.lk/pages_s.php?id=1,https://www.immigration.gov.lk/pages_s.php?id=1,2026-09-21T06:47:08.711038+05:30
http,pass,Probe 9: HTTP 200 at https://www.immigration.gov.lk/pages_s.php?id=2,https://www.immigration.gov.lk/pages_s.php?id=2,2026-09-21T06:47:08.711041+05:30
http,pass,Probe 10: HTTP 200 at https://www.immigration.gov.lk/pages_s.php?id=3,https://www.immigration.gov.lk/pages_s.php?id=3,2026-09-21T06:47:08.711043+05:30
http,pass,Probe 11: HTTP 200 at https://www.immigration.gov.lk/pages_s.php?id=4,https://www.immigration.gov.lk/pages_s.php?id=4,2026-09-21T06:47:08.711046+05:30
http,pass,Probe 12: HTTP 200 at https://www.immigration.gov.lk/pages_s.php?id=5,https://www.immigration.gov.lk/pages_s.php?id=5,2026-09-21T06:47:08.711049+05:30
http,pass,Probe 13: HTTP 200 at https://www.immigration.gov.lk/pages_s.php?id=6,https://www.immigration.gov.lk/pages_s.php?id=6,2026-09-21T06:47:08.711052+05:30
http,pass,Probe 14: HTTP 200 at https://www.immigration.gov.lk/pages_s.php?id=33,https://www.immigration.gov.lk/pages_s.php?id=33,2026-09-21T06:47:08.711054+05:30
named_responsibility,pass,Published named responsibility: department,https://www.immigration.gov.lk/,
named_responsibility,pass,Published named responsibility: department,https://www.immigration.gov.lk/,
phone,pass,Published phone: 011 5749999 ,https://www.immigration.gov.lk/index_s.php,
phone,pass,Published phone: 06 11 2025 - 11,https://www.immigration.gov.lk/index_s.php,
phone,pass,Published phone: 04 03 2026 - 12,https://www.immigration.gov.lk/index_s.php,
phone,pass,Published phone: +94 112 101 500 ,https://www.immigration.gov.lk/index_s.php,
phone,pass,Published phone: 01... 29 01 2026 - ,https://www.immigration.gov.lk/index_s.php,
phone,pass,Published phone: +94 011 2885 35,https://www.immigration.gov.lk/index_s.php,
phone,pass,Published phone: 05 12 2025 - 11,https://www.immigration.gov.lk/index_s.php,
email,pass,Published email: eta@immigration.gov.lk,https://www.immigration.gov.lk/index_s.php,
email,pass,Published email: ccom@immigration.gov.lk,https://www.immigration.gov.lk/index_s.php,
email,pass,Published email: dcvisa@immigration.gov.lk,https://www.immigration.gov.lk/index_s.php,
email,pass,Published email: dcom@immigration.gov.lk,https://www.immigration.gov.lk/index_s.php,
email,pass,Published email: controller@immigration.gov.lk,https://www.immigration.gov.lk/index_s.php,
email,pass,Published email: acinvestigation@immigration.gov.lk,https://www.immigration.gov.lk/index_s.php,
email,pass,Published email: ccvisa@immigration.gov.lk,https://www.immigration.gov.lk/index_s.php,
named_responsibility,pass,Published named responsibility: department,https://www.immigration.gov.lk/index_s.php,
fees_and_payment,pass,Published fees and payment: Free of Charge,https://www.immigration.gov.lk/index_s.php,
phone,pass,Published phone: 011 5749999 ,https://www.immigration.gov.lk/index_t.php,
phone,pass,Published phone: 06 11 2025 - 11,https://www.immigration.gov.lk/index_t.php,
phone,pass,Published phone: 04 03 2026 - 12,https://www.immigration.gov.lk/index_t.php,
phone,pass,Published phone: +94 112 101 500 ,https://www.immigration.gov.lk/index_t.php,
phone,pass,Published phone: +94 011 2885 35,https://www.immigration.gov.lk/index_t.php,
