check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-24T06:46:31.329610+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-24T06:46:31.329632+05:30
tls,error,timed out,,2026-09-24T06:46:41.586551+05:30
http,pass,Probe 1: HTTP 200 at https://pdb.gov.lk/,https://pdb.gov.lk/,2026-09-24T06:52:27.760274+05:30
http,error,Probe 2: timed out,http://pdb.gov.lk/,2026-09-24T06:52:27.760291+05:30
http,pass,Probe 3: HTTP 200 at https://pdb.gov.lk/,https://pdb.gov.lk/,2026-09-24T06:52:27.760296+05:30
http,error,Probe 4: timed out,http://pdb.gov.lk/,2026-09-24T06:52:27.760299+05:30
http,pass,Probe 5: HTTP 200 at https://pdb.gov.lk/divisions/,https://pdb.gov.lk/divisions/,2026-09-24T06:52:27.760302+05:30
http,pass,Probe 6: HTTP 200 at https://pdb.gov.lk/extension-division/,https://pdb.gov.lk/extension-division/,2026-09-24T06:52:27.760305+05:30
http,pass,Probe 7: HTTP 200 at https://pdb.gov.lk/media-release/,https://pdb.gov.lk/media-release/,2026-09-24T06:52:27.760307+05:30
http,pass,Probe 8: HTTP 200 at https://pdb.gov.lk/key-members/,https://pdb.gov.lk/key-members/,2026-09-24T06:52:27.760310+05:30
http,pass,Probe 9: HTTP 200 at https://pdb.gov.lk/finance/,https://pdb.gov.lk/finance/,2026-09-24T06:52:27.760313+05:30
http,pass,Probe 10: HTTP 200 at https://pdb.gov.lk/palmyra-research-institute/,https://pdb.gov.lk/palmyra-research-institute/,2026-09-24T06:52:27.760315+05:30
http,pass,Probe 11: HTTP 200 at https://pdb.gov.lk/marketing/,https://pdb.gov.lk/marketing/,2026-09-24T06:52:27.760318+05:30
http,pass,Probe 12: HTTP 200 at https://pdb.gov.lk/photo-gallery/,https://pdb.gov.lk/photo-gallery/,2026-09-24T06:52:27.760320+05:30
http,pass,Probe 13: HTTP 200 at https://pdb.gov.lk/video-gallery/,https://pdb.gov.lk/video-gallery/,2026-09-24T06:52:27.760323+05:30
http,pass,Probe 14: HTTP 200 at https://pdb.gov.lk/invitation-for-bid-ifb/,https://pdb.gov.lk/invitation-for-bid-ifb/,2026-09-24T06:52:27.760325+05:30
phone,pass,Published phone: +94 21 222 4134 ,https://pdb.gov.lk/,
phone,pass,Published phone: +94 21 222 2034 ,https://pdb.gov.lk/,
phone,pass,Published phone: +94 21 222 4154 ,https://pdb.gov.lk/,
email,pass,Published email: slpdbho@yahoo.com,https://pdb.gov.lk/,
named_responsibility,pass,Published named responsibility: division,https://pdb.gov.lk/,
downloadable_form,pass,Published downloadable form: https://pdb.gov.lk/wp-content/uploads/2026/02/Tappers_ID_Form.pdf,https://pdb.gov.lk/,
phone,pass,Published phone: +94 21 222 4134 ,https://pdb.gov.lk/,
phone,pass,Published phone: +94 21 222 2034 ,https://pdb.gov.lk/,
phone,pass,Published phone: +94 21 222 4154 ,https://pdb.gov.lk/,
email,pass,Published email: slpdbho@yahoo.com,https://pdb.gov.lk/,
named_responsibility,pass,Published named responsibility: division,https://pdb.gov.lk/,
downloadable_form,pass,Published downloadable form: https://pdb.gov.lk/wp-content/uploads/2026/02/Tappers_ID_Form.pdf,https://pdb.gov.lk/,
phone,pass,Published phone: +94 21 222 4134 ,https://pdb.gov.lk/divisions/,
phone,pass,Published phone: +94 21 222 2034 ,https://pdb.gov.lk/divisions/,
phone,pass,Published phone: +94 21 222 4154 ,https://pdb.gov.lk/divisions/,
email,pass,Published email: slpdbho@yahoo.com,https://pdb.gov.lk/divisions/,
named_responsibility,pass,Published named responsibility: division,https://pdb.gov.lk/divisions/,
phone,pass,Published phone: +94 21 222 4134 ,https://pdb.gov.lk/extension-division/,
phone,pass,Published phone: 021 2222034 ,https://pdb.gov.lk/extension-division/,
phone,pass,Published phone: +94 21 222 2034 ,https://pdb.gov.lk/extension-division/,
phone,pass,Published phone: +94 21 222 4154 ,https://pdb.gov.lk/extension-division/,
phone,pass,Published phone: 019 2364 61.3,https://pdb.gov.lk/extension-division/,
phone,pass,Published phone: 017 1327 13.2,https://pdb.gov.lk/extension-division/,
phone,pass,Published phone: 0212224154 ,https://pdb.gov.lk/extension-division/,
phone,pass,Published phone: 018 2112 20.7,https://pdb.gov.lk/extension-division/,
email,pass,Published email: slpdbho@gmail.com,https://pdb.gov.lk/extension-division/,
