check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-21T06:28:33.087090+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-21T06:28:33.087106+05:30
tls,pass,TLS certificate valid,,2026-09-21T06:28:33.761000+05:30
http,pass,Probe 1: HTTP 200 at https://www.rdb.lk/,https://www.rdb.lk/,2026-09-21T06:28:38.575294+05:30
http,pass,Probe 2: HTTP 200 at http://www.rdb.lk/,http://www.rdb.lk/,2026-09-21T06:28:38.575311+05:30
http,pass,Probe 3: HTTP 200 at https://www.rdb.lk/,https://www.rdb.lk/,2026-09-21T06:28:38.575315+05:30
http,pass,Probe 4: HTTP 200 at http://www.rdb.lk/,http://www.rdb.lk/,2026-09-21T06:28:38.575318+05:30
phone,pass,Published phone: 0950635027,https://www.rdb.lk/,
phone,pass,Published phone: 0950635027,http://www.rdb.lk/,
phone,pass,Published phone: 0950635027,https://www.rdb.lk/,
phone,pass,Published phone: 0950635027,http://www.rdb.lk/,
page_text,fail,Only 80 visible characters across 4 pages; below substance threshold 200,https://www.rdb.lk/,
