check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-19T06:22:03.043315+05:30
domain_registration,pass,Domain registered,,2026-09-19T06:22:03.043321+05:30
tls,pass,TLS certificate valid,,2026-09-19T06:22:03.582184+05:30
http,pass,Probe 1: HTTP 200 at https://alliancefinanceplc.com/,https://alliancefinanceplc.com/,2026-09-19T06:22:21.940171+05:30
http,pass,Probe 2: HTTP 200 at https://alliancefinanceplc.com/,http://alliancefinanceplc.com/,2026-09-19T06:22:21.940195+05:30
http,pass,Probe 3: HTTP 200 at https://alliancefinanceplc.com/,https://alliancefinanceplc.com/,2026-09-19T06:22:21.940199+05:30
http,pass,Probe 4: HTTP 200 at https://alliancefinanceplc.com/,http://alliancefinanceplc.com/,2026-09-19T06:22:21.940202+05:30
http,pass,Probe 5: HTTP 200 at https://alliancefinanceplc.com/contact-us,https://alliancefinanceplc.com/contact-us,2026-09-19T06:22:21.940204+05:30
http,pass,Probe 6: HTTP 200 at https://alliancefinanceplc.com/retail/personal-loan,https://alliancefinanceplc.com/retail/personal-loan,2026-09-19T06:22:21.940206+05:30
http,pass,Probe 7: HTTP 200 at https://alliancefinanceplc.com/corporate-finance,https://alliancefinanceplc.com/corporate-finance,2026-09-19T06:22:21.940209+05:30
http,pass,Probe 8: HTTP 200 at https://alliancefinanceplc.com/lafl-at-a-glance,https://alliancefinanceplc.com/lafl-at-a-glance,2026-09-19T06:22:21.940211+05:30
http,pass,Probe 9: HTTP 200 at https://alliancefinanceplc.com/location,https://alliancefinanceplc.com/location,2026-09-19T06:22:21.940214+05:30
http,pass,Probe 10: HTTP 200 at https://alliancefinanceplc.com,https://alliancefinanceplc.com,2026-09-19T06:22:21.940216+05:30
http,pass,Probe 11: HTTP 200 at https://alliancefinanceplc.com/mission-vision,https://alliancefinanceplc.com/mission-vision,2026-09-19T06:22:21.940219+05:30
http,pass,Probe 12: HTTP 200 at https://alliancefinanceplc.com/board-director,https://alliancefinanceplc.com/board-director,2026-09-19T06:22:21.940221+05:30
http,pass,Probe 13: HTTP 200 at https://alliancefinanceplc.com/executive-committee,https://alliancefinanceplc.com/executive-committee,2026-09-19T06:22:21.940223+05:30
http,pass,Probe 14: HTTP 200 at https://alliancefinanceplc.com/risk-committee,https://alliancefinanceplc.com/risk-committee,2026-09-19T06:22:21.940226+05:30
phone,pass,Published phone: 09617-17119,https://alliancefinanceplc.com/,
phone,pass,Published phone: 02 22226341,https://alliancefinanceplc.com/,
phone,pass,Published phone: 09617-171190,https://alliancefinanceplc.com/,
phone,pass,Published phone: 02 22228041,https://alliancefinanceplc.com/,
email,pass,Published email: info@alliancefinanceplc.com,https://alliancefinanceplc.com/,
named_responsibility,pass,Published named responsibility: director,https://alliancefinanceplc.com/,
downloadable_form,pass,Published downloadable form: https://alliancefinanceplc.com/public/assets/account-form/Individual-Account-Opening-Form.pdf,https://alliancefinanceplc.com/,
phone,pass,Published phone: 09617-17119,https://alliancefinanceplc.com/,
phone,pass,Published phone: 02 22226341,https://alliancefinanceplc.com/,
phone,pass,Published phone: 09617-171190,https://alliancefinanceplc.com/,
phone,pass,Published phone: 02 22228041,https://alliancefinanceplc.com/,
email,pass,Published email: info@alliancefinanceplc.com,https://alliancefinanceplc.com/,
named_responsibility,pass,Published named responsibility: director,https://alliancefinanceplc.com/,
