check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-24T06:20:48.285951+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-24T06:20:48.285969+05:30
tls,pass,TLS certificate valid,,2026-09-24T06:20:49.041418+05:30
http,pass,Probe 1: HTTP 200 at https://ceypetco.gov.lk/,https://ceypetco.gov.lk/,2026-09-24T06:26:50.832581+05:30
http,error,Probe 2: timed out,http://ceypetco.gov.lk/,2026-09-24T06:26:50.832598+05:30
http,pass,Probe 3: HTTP 200 at https://ceypetco.gov.lk/,https://ceypetco.gov.lk/,2026-09-24T06:26:50.832603+05:30
http,pass,Probe 4: HTTP 200 at https://ceypetco.gov.lk/,http://ceypetco.gov.lk/,2026-09-24T06:26:50.832606+05:30
http,pass,Probe 5: HTTP 200 at https://ceypetco.gov.lk/contact/,https://ceypetco.gov.lk/contact/,2026-09-24T06:26:50.832609+05:30
http,pass,Probe 6: HTTP 200 at https://ceypetco.gov.lk/about-us/,https://ceypetco.gov.lk/about-us/,2026-09-24T06:26:50.832612+05:30
http,pass,Probe 7: HTTP 200 at https://ceypetco.gov.lk/marketing-sales/,https://ceypetco.gov.lk/marketing-sales/,2026-09-24T06:26:50.832614+05:30
http,pass,Probe 8: HTTP 200 at https://ceypetco.gov.lk/ceypetco-agro-chemicals/,https://ceypetco.gov.lk/ceypetco-agro-chemicals/,2026-09-24T06:26:50.832617+05:30
http,pass,Probe 9: HTTP 200 at https://ceypetco.gov.lk/ceypetco-lubricants/,https://ceypetco.gov.lk/ceypetco-lubricants/,2026-09-24T06:26:50.832619+05:30
http,pass,Probe 10: HTTP 200 at https://ceypetco.gov.lk/tenders/,https://ceypetco.gov.lk/tenders/,2026-09-24T06:26:50.832622+05:30
http,pass,Probe 11: HTTP 200 at https://ceypetco.gov.lk/ta/home-tamil/,https://ceypetco.gov.lk/ta/home-tamil/,2026-09-24T06:26:50.832625+05:30
http,pass,Probe 12: HTTP 200 at https://ceypetco.gov.lk/fs-gampaha/,https://ceypetco.gov.lk/fs-gampaha/,2026-09-24T06:26:50.832628+05:30
http,pass,Probe 13: HTTP 200 at https://ceypetco.gov.lk/fs-kandy/,https://ceypetco.gov.lk/fs-kandy/,2026-09-24T06:26:50.832630+05:30
http,pass,Probe 14: HTTP 200 at https://ceypetco.gov.lk/fs-nuwara-eliya/,https://ceypetco.gov.lk/fs-nuwara-eliya/,2026-09-24T06:26:50.832633+05:30
phone,pass,Published phone: +94117296100,https://ceypetco.gov.lk/,
phone,pass,Published phone: +94 117 296 100 ,https://ceypetco.gov.lk/,
phone,pass,Published phone: +94 11 7296 100 ,https://ceypetco.gov.lk/,
phone,pass,Published phone: 0 25 11 13 12 1,https://ceypetco.gov.lk/,
email,pass,Published email: #,https://ceypetco.gov.lk/,
phone,pass,Published phone: +94117296100,https://ceypetco.gov.lk/,
phone,pass,Published phone: +94 117 296 100 ,https://ceypetco.gov.lk/,
phone,pass,Published phone: +94 11 7296 100 ,https://ceypetco.gov.lk/,
phone,pass,Published phone: 0 25 11 13 12 1,https://ceypetco.gov.lk/,
email,pass,Published email: #,https://ceypetco.gov.lk/,
phone,pass,Published phone: +94117296100,https://ceypetco.gov.lk/,
phone,pass,Published phone: +94 117 296 100 ,https://ceypetco.gov.lk/,
phone,pass,Published phone: +94 11 7296 100 ,https://ceypetco.gov.lk/,
phone,pass,Published phone: 0 25 11 13 12 1,https://ceypetco.gov.lk/,
email,pass,Published email: #,https://ceypetco.gov.lk/,
phone,pass,Published phone: +94 117 296 100 ,https://ceypetco.gov.lk/contact/,
phone,pass,Published phone: +94 11 2400436 ,https://ceypetco.gov.lk/contact/,
phone,pass,Published phone: +94 117296100 ,https://ceypetco.gov.lk/contact/,
phone,pass,Published phone: +94 117 296 130 ,https://ceypetco.gov.lk/contact/,
phone,pass,Published phone: +94117296100,https://ceypetco.gov.lk/contact/,
phone,pass,Published phone: +94 11 2252331 ,https://ceypetco.gov.lk/contact/,
phone,pass,Published phone: +94 11 2637755 ,https://ceypetco.gov.lk/contact/,
phone,pass,Published phone: +94 11 2251319,https://ceypetco.gov.lk/contact/,
phone,pass,Published phone: +94 11 2572316 ,https://ceypetco.gov.lk/contact/,
